%	Date:	2010-12-20	Time:	17:29:12
%	Sampling frequency		[Hz]:	204800
%	Generator amplitude		[V]:	0.20000
%	Settle time		[s]:	0.025000
%	Settle cycles:			5
%	Integration time		[s]:	0.025000
%	Integration cycles:			5
% Freq.	Amplitude	Phase	THD	HD 2	HD 3	HD 4	HD 5
% [Hz]	[dB]	[deg]	[%]	[dB ref fund]	[dB ref fund]	[dB ref fund]	[dB ref fund]
5.2680E+2	-5.1274E+1	1.9342E+1	2.4593E+2	7.5819E+0	-9.0053E+0	-1.5353E+1	-7.8864E+0
5.7767E+2	-5.3540E+1	-2.9246E+1	7.5395E+1	-1.0881E+1	-4.3504E+0	-1.2500E+1	-1.1986E+1
6.3346E+2	-4.2378E+1	-8.9750E+1	1.1384E+1	-2.0920E+1	-2.8885E+1	-2.8395E+1	-2.6720E+1
6.9464E+2	-4.0314E+1	-1.6826E+2	2.6388E+1	-1.4145E+1	-2.4894E+1	-1.7477E+1	-1.9996E+1
7.6173E+2	-4.0068E+1	6.0416E+1	2.0500E+1	-1.4697E+1	-3.7920E+1	-2.3201E+1	-2.4990E+1
8.3529E+2	-3.8452E+1	1.7124E+2	3.0052E+1	-2.7124E+1	-2.0242E+1	-1.1758E+1	-1.9133E+1
9.1596E+2	-5.4595E+1	-2.4544E+1	1.0896E+2	-3.6268E+0	-1.5363E+0	-1.3899E+1	-1.9768E+1
1.0044E+3	-5.2495E+1	-6.0496E+1	4.8448E+1	-9.7890E+0	-1.8139E+1	-1.0092E+1	-1.7826E+1
1.1014E+3	-5.1191E+1	-5.2361E+1	3.2984E+1	-2.0369E+1	-1.0284E+1	-2.5136E+1	-2.5417E+1
1.2078E+3	-3.8909E+1	-9.4196E+1	3.8899E+0	-2.9536E+1	-3.5915E+1	-5.0790E+1	-3.8668E+1
1.3244E+3	-5.9558E+1	6.5374E+1	2.4126E+2	6.4895E+0	1.1052E+0	-1.8464E+1	-1.2195E+1
1.4523E+3	-3.9701E+1	3.4385E+1	1.1681E+1	-2.0195E+1	-2.6659E+1	-2.8517E+1	-3.2855E+1
1.5926E+3	-4.9804E+1	8.8177E+1	5.0231E+1	-7.3162E+0	-1.4308E+1	-2.8067E+1	-1.5505E+1
1.7464E+3	-4.7994E+1	9.8428E+1	5.3258E+1	-7.2895E+0	-1.5282E+1	-1.4999E+1	-1.4472E+1
1.9151E+3	-5.1633E+1	3.0380E+0	2.9434E+1	-1.6040E+1	-1.6724E+1	-2.4242E+1	-1.4351E+1
2.1000E+3	-5.3783E+1	-4.3664E+1	4.8817E+1	-8.4919E+0	-1.0711E+1	-2.0698E+1	-2.4703E+1
2.3028E+3	-3.9896E+1	-8.1568E+1	3.8198E+0	-3.3463E+1	-3.3877E+1	-3.4196E+1	-3.6606E+1
2.5252E+3	-4.2080E+1	8.1486E+1	1.5162E+1	-2.0121E+1	-2.1433E+1	-2.2580E+1	-3.2567E+1
2.7691E+3	-4.6024E+1	8.9446E+1	1.4133E+1	-1.9750E+1	-2.2751E+1	-2.9405E+1	-2.5333E+1
3.0365E+3	-4.3049E+1	8.0327E+1	1.3240E+1	-1.9370E+1	-3.4880E+1	-2.3255E+1	-3.0376E+1
3.3297E+3	-4.0005E+1	8.6062E+1	9.6630E+0	-2.2452E+1	-4.2914E+1	-2.5179E+1	-3.2473E+1
3.6513E+3	-4.8197E+1	3.5456E+1	6.5715E+1	-7.3179E+0	-7.4596E+0	-1.2754E+1	-1.8577E+1
4.0039E+3	-4.4857E+1	-2.5735E+1	5.3091E+0	-3.6479E+1	-3.2514E+1	-3.5198E+1	-2.7617E+1
4.3906E+3	-4.0606E+1	-4.3503E+1	7.4803E+0	-2.9658E+1	-4.1274E+1	-2.4386E+1	-3.0988E+1
4.8146E+3	-2.9369E+1	-8.5661E+1	1.7114E+0	-3.7330E+1	-4.5564E+1	-4.4722E+1	-4.3327E+1
5.2796E+3	-3.8960E+1	6.5912E+1	7.1351E+0	-2.6661E+1	-3.0909E+1	-3.1691E+1	-2.8401E+1
5.7895E+3	-3.8306E+1	6.4363E+1	5.1047E+0	-2.8218E+1	-3.1659E+1	-3.4503E+1	-4.2128E+1
6.3486E+3	-3.7868E+1	6.4458E+1	1.0333E+1	-3.7567E+1	-2.0578E+1	-2.9848E+1	-3.1471E+1
6.9617E+3	-3.7415E+1	6.3713E+1	3.1776E+0	-3.6814E+1	-3.3415E+1	-4.0132E+1	-3.6040E+1
7.6340E+3	-3.6391E+1	6.1904E+1	3.0574E+0	-3.6031E+1	-3.2803E+1	-3.7933E+1	-8.0688E+1
8.3713E+3	-3.2132E+1	-2.9214E+1	2.3420E+0	-3.5373E+1	-3.9216E+1	-4.4345E+1	-3.9924E+1
9.1798E+3	-2.9246E+1	-3.6521E+1	1.3668E+1	-3.0749E+1	-5.6756E+1	-5.4235E+1	-1.7488E+1
1.0066E+4	-2.3021E+1	-7.6560E+1	1.8425E+0	-3.4792E+1	-5.3525E+1	-5.6871E+1	-5.9115E+1
1.1038E+4	-3.4437E+1	5.6438E+1	4.0825E+0	-3.4247E+1	-4.0762E+1	-3.1538E+1	-3.2968E+1
1.2104E+4	-3.4029E+1	5.4240E+1	2.7404E+0	-3.4750E+1	-4.0086E+1	-3.9611E+1	-3.6808E+1
1.3273E+4	-3.3807E+1	5.2695E+1	1.5733E+0	-4.0898E+1	-4.1664E+1	-4.1379E+1	-4.5977E+1
1.4555E+4	-3.3383E+1	5.3409E+1	2.5950E+0	-3.8625E+1	-4.2972E+1	-3.3475E+1	-4.4383E+1
1.5961E+4	-3.3043E+1	5.0658E+1	1.7436E+1	-4.7145E+1	-3.8225E+1	-1.5200E+1	-4.4646E+1
1.7502E+4	-3.2581E+1	5.1751E+1	1.4574E+0	-4.4824E+1	-4.1849E+1	-4.6549E+1	-4.0362E+1
1.9193E+4	-1.8177E+1	-4.8785E+1	2.9761E+0	-3.1163E+1	-3.9381E+1	-5.8864E+1	-5.3899E+1
2.1046E+4	-2.0468E+1	-8.2247E+1	2.2312E+1	-1.3127E+1	-2.9673E+1	-4.5354E+1	NaN
2.3079E+4	-1.4132E+1	-8.9824E+1	2.1742E+0	-3.3330E+1	-5.0983E+1	-6.5940E+1	NaN
2.5308E+4	-3.0797E+1	4.9981E+1	2.8132E+0	-3.1230E+1	-4.7056E+1	-4.7360E+1	NaN
2.7752E+4	-3.0369E+1	4.8808E+1	7.8987E-1	-4.2378E+1	-5.3419E+1	NaN	NaN
3.0432E+4	-2.9853E+1	4.8116E+1	3.2030E+1	-5.0478E+1	-9.8892E+0	NaN	NaN
3.3371E+4	-2.9341E+1	4.7851E+1	1.9571E+0	-3.6416E+1	-3.8102E+1	NaN	NaN
3.6594E+4	-2.8900E+1	4.7143E+1	3.0920E-1	-5.0195E+1	NaN	NaN	NaN
