%	Date:	2010-12-20	Time:	17:27:29
%	Sampling frequency		[Hz]:	204800
%	Generator amplitude		[V]:	0.20000
%	Settle time		[s]:	0.025000
%	Settle cycles:			5
%	Integration time		[s]:	0.025000
%	Integration cycles:			5
% Freq.	Amplitude	Phase	THD	HD 2	HD 3	HD 4	HD 5
% [Hz]	[dB]	[deg]	[%]	[dB ref fund]	[dB ref fund]	[dB ref fund]	[dB ref fund]
3.0365E+3	-4.2925E+1	7.1612E+1	7.4671E+0	-2.5298E+1	-2.8541E+1	-3.0002E+1	-3.6485E+1
3.3297E+3	-4.0000E+1	7.0259E+1	9.5837E+0	-2.3923E+1	-2.8280E+1	-3.0287E+1	-2.5669E+1
3.6513E+3	-4.2022E+1	7.9730E+1	9.9100E+0	-2.9031E+1	-2.3444E+1	-2.6922E+1	-2.6959E+1
4.0039E+3	-4.0423E+1	7.4433E+1	7.3366E+0	-3.3313E+1	-3.2396E+1	-3.0153E+1	-2.4717E+1
4.3906E+3	-4.0130E+1	7.3173E+1	6.6723E+0	-3.1174E+1	-3.1184E+1	-2.7610E+1	-2.9232E+1
4.8146E+3	-3.9831E+1	7.2422E+1	1.5837E+1	-2.5019E+1	-4.7585E+1	-1.6669E+1	-3.4178E+1
5.2796E+3	-3.8899E+1	6.8140E+1	6.4569E+0	-3.1166E+1	-3.1538E+1	-3.2150E+1	-2.6792E+1
5.7895E+3	-3.8643E+1	6.4386E+1	4.4271E+0	-3.1389E+1	-4.1365E+1	-2.9848E+1	-3.9030E+1
6.3486E+3	-3.7612E+1	6.4736E+1	1.2955E+1	-3.3394E+1	-1.8365E+1	-3.3133E+1	-2.8973E+1
6.9617E+3	-3.7132E+1	6.4285E+1	5.5302E+0	-3.5843E+1	-2.9237E+1	-2.9079E+1	-3.4324E+1
7.6340E+3	-3.6778E+1	6.2090E+1	2.7167E+0	-3.7871E+1	-9.3363E+1	-3.2737E+1	-4.3740E+1
8.3713E+3	-3.6077E+1	6.0142E+1	3.7282E+0	-3.1141E+1	-4.5061E+1	-3.8194E+1	-3.3583E+1
9.1798E+3	-3.5689E+1	5.8402E+1	1.7735E+1	-3.0268E+1	-3.8210E+1	-3.9295E+1	-1.5193E+1
1.0066E+4	-3.5098E+1	5.7897E+1	3.1691E+0	-3.2699E+1	-3.3941E+1	-4.3206E+1	-4.7997E+1
1.1038E+4	-3.4575E+1	5.6210E+1	3.3577E+0	-4.7341E+1	-3.6729E+1	-3.4227E+1	-3.2851E+1
1.2104E+4	-3.4379E+1	5.4456E+1	2.9043E+0	-4.1052E+1	-3.7350E+1	-4.3650E+1	-3.2694E+1
1.3273E+4	-3.3944E+1	5.4474E+1	2.9567E+0	-3.6545E+1	-4.4606E+1	-3.4690E+1	-3.5554E+1
1.4555E+4	-3.3301E+1	5.2931E+1	2.9396E+0	-4.0826E+1	-3.8421E+1	-3.2173E+1	-4.5043E+1
1.5961E+4	-3.2884E+1	5.1589E+1	2.0068E+1	-4.3194E+1	-2.8283E+1	-1.4122E+1	-4.4768E+1
1.7502E+4	-3.2553E+1	5.1492E+1	2.3357E+0	-4.0037E+1	-4.1430E+1	-4.7391E+1	-3.4483E+1
1.9193E+4	-3.1957E+1	5.2098E+1	1.9461E+0	-4.3063E+1	-3.8168E+1	-4.0615E+1	-4.0453E+1
2.1046E+4	-3.1729E+1	4.9530E+1	6.0496E+0	-4.5220E+1	-2.4618E+1	-3.7519E+1	NaN
2.3079E+4	-3.1298E+1	4.9613E+1	2.0683E+0	-4.3441E+1	-3.9334E+1	-3.5752E+1	NaN
2.5308E+4	-3.0712E+1	4.8666E+1	1.5506E+0	-3.8903E+1	-4.3544E+1	-4.1708E+1	NaN
2.7752E+4	-3.0221E+1	4.9108E+1	1.8538E+0	-3.5509E+1	-4.2047E+1	NaN	NaN
3.0432E+4	-2.9819E+1	4.9261E+1	2.6576E+1	-3.6223E+1	-1.1525E+1	NaN	NaN
3.3371E+4	-2.9414E+1	4.8362E+1	1.3570E+0	-3.9968E+1	-4.0789E+1	NaN	NaN
3.6594E+4	-2.8790E+1	4.7965E+1	8.1776E-2	-6.1747E+1	NaN	NaN	NaN
4.0128E+4	-2.8331E+1	4.6753E+1	5.3318E-1	-4.5463E+1	NaN	NaN	NaN
4.4003E+4	-2.7772E+1	4.6086E+1	1.0450E+0	-3.9618E+1	NaN	NaN	NaN
4.8253E+4	-2.7233E+1	4.4530E+1	1.3539E+0	-3.7368E+1	NaN	NaN	NaN
5.2912E+4	-2.6615E+1	4.3241E+1	NaN	NaN	NaN	NaN	NaN
5.8023E+4	-2.6006E+1	4.1797E+1	NaN	NaN	NaN	NaN	NaN
6.3626E+4	-2.5702E+1	4.3741E+1	NaN	NaN	NaN	NaN	NaN
6.9771E+4	-2.4825E+1	3.6836E+1	NaN	NaN	NaN	NaN	NaN
7.6509E+4	-2.4335E+1	3.4434E+1	NaN	NaN	NaN	NaN	NaN
8.3898E+4	-2.3829E+1	3.1691E+1	NaN	NaN	NaN	NaN	NaN
9.2000E+4	-2.3369E+1	2.9018E+1	NaN	NaN	NaN	NaN	NaN
