%	Date:	2010-12-14	Time:	20:30:33
%	Sampling frequency		[Hz]:	204800
%	Generator amplitude		[V]:	0.20000
%	Settle time		[s]:	0.025000
%	Settle cycles:			5
%	Integration time		[s]:	0.025000
%	Integration cycles:			5
% Freq.	Amplitude	Phase	THD	HD 2	HD 3	HD 4	HD 5
% [Hz]	[dB]	[deg]	[%]	[dB ref fund]	[dB ref fund]	[dB ref fund]	[dB ref fund]
4.0185E+2	-1.0152E+2	7.2959E+1	1.6568E+2	-3.6951E+0	2.0011E+0	-6.4363E+0	-2.9643E+0
4.3089E+2	-1.0018E+2	-7.3732E+1	7.3294E+1	-4.4570E+0	-1.7135E+1	-1.0133E+1	-1.2039E+1
4.6203E+2	-9.9829E+1	3.0074E+1	9.4711E+1	-6.0003E+0	-1.2315E+1	-2.9206E+0	-1.1150E+1
4.9542E+2	-1.0409E+2	-7.0701E+0	1.9660E+2	-1.1841E+0	-1.2337E+1	1.7905E+0	1.8620E+0
5.3122E+2	-1.1233E+2	-1.3747E+1	2.4629E+2	2.5529E+0	5.4709E+0	-5.1989E+0	-3.5743E+0
5.6961E+2	-9.9253E+1	-7.3305E+0	5.7877E+1	-1.0652E+1	-1.0989E+1	-1.0052E+1	-1.1520E+1
6.1077E+2	-1.0890E+2	-1.4079E+2	3.0433E+2	5.6525E+0	6.6163E+0	-1.0188E+0	-6.8224E+0
6.5491E+2	-1.0169E+2	-1.4449E+1	1.3201E+2	-1.1195E+1	-6.7192E+0	1.2553E+0	-9.2498E+0
7.0224E+2	-1.0399E+2	1.1249E+2	1.4214E+2	-1.0196E+1	-6.3350E-1	-1.4171E+0	-4.6998E+0
7.5299E+2	-1.0909E+2	1.2175E+2	3.3153E+2	3.9085E+0	8.5934E+0	-1.8316E+0	-1.9223E+0
8.0740E+2	-1.0349E+2	4.6143E+1	1.0319E+2	-2.1716E+1	-5.1830E+0	-1.7633E+0	-1.0528E+1
8.6575E+2	-1.0453E+2	1.0345E+2	1.9715E+2	2.0388E+0	-2.3914E+0	9.4951E-1	-3.3081E+0
9.2832E+2	-1.1320E+2	-1.5226E+2	6.3549E+2	6.4262E+0	1.3259E+1	8.2131E+0	9.1301E+0
9.9540E+2	-1.0893E+2	-3.5025E+1	2.0899E+2	3.6314E-1	3.1269E-1	2.4124E+0	-3.3429E+0
1.0673E+3	-1.0257E+2	1.3705E+0	1.3200E+2	-1.0452E-1	-5.8926E+0	-1.0323E+1	-3.8102E+0
1.1445E+3	-1.0708E+2	3.1592E+1	1.5354E+2	-7.5818E+0	-2.6060E+0	-1.1378E+1	1.9351E+0
1.2272E+3	-1.1543E+2	1.4253E+2	4.8617E+2	1.7726E+0	8.6401E+0	-8.6754E+0	1.1669E+1
1.3159E+3	-1.0502E+2	-2.3507E+1	2.0175E+2	-2.9417E+0	-8.8939E+0	4.3687E-1	3.6687E+0
1.4110E+3	-1.0103E+2	3.0026E+1	8.8023E+1	-1.5805E+1	-1.8564E+1	-4.8876E+0	-3.8711E+0
1.5129E+3	-1.0376E+2	3.0751E+1	2.1298E+2	2.8726E+0	-1.1314E+0	5.9476E-1	-1.6686E+0
1.6223E+3	-1.0157E+2	1.7797E+2	9.1089E+1	-1.6589E+1	-6.1798E+0	-5.9778E+0	-5.0264E+0
1.7395E+3	-1.0927E+2	1.3347E+1	2.7562E+2	1.9858E+0	2.4719E+0	1.2235E+0	4.6610E+0
1.8652E+3	-1.0753E+2	-5.2414E+1	1.7804E+2	3.2941E+0	-6.9566E+0	-1.0783E+0	-1.2761E+1
2.0000E+3	-1.0405E+2	4.8542E+1	2.0089E+2	-6.2293E+0	-6.9191E+0	4.7293E+0	-2.0541E+0
2.1445E+3	-1.0668E+2	9.1840E+1	2.7137E+2	3.6520E+0	5.6666E+0	-7.0045E+0	6.4186E-1
2.2995E+3	-1.1222E+2	6.7869E+1	7.8266E+2	-4.9051E+0	1.1251E+1	4.9647E+0	1.6479E+1
2.4657E+3	-1.0175E+2	-1.8737E+0	1.4120E+2	-2.6141E+0	-2.8829E-1	-3.8477E+0	-1.0087E+1
2.6439E+3	-1.0232E+2	6.4770E+1	1.7720E+2	5.8909E-1	-4.4064E+0	1.6924E+0	-8.0787E+0
2.8349E+3	-1.0194E+2	6.5795E+1	2.5832E+2	-4.6489E+0	-5.5451E+0	-1.0190E+0	7.2103E+0
3.0398E+3	-1.0751E+2	1.4669E+2	3.8071E+2	-9.5003E-1	1.0832E+1	-3.8298E+0	6.5682E-1
3.2595E+3	-1.0332E+2	7.8424E+1	2.1536E+2	-1.0409E+1	3.9006E+0	2.9893E+0	-9.9396E+0
3.4951E+3	-1.0106E+2	8.1240E+1	1.1598E+2	-1.6793E+1	-3.8268E+0	-5.3108E+0	-2.1078E+0
3.7476E+3	-1.0176E+2	9.4091E+0	9.3007E+1	-7.6676E+0	-6.3531E+0	-4.4222E+0	-9.9514E+0
4.0185E+3	-1.1326E+2	1.0246E+2	3.1824E+2	1.8272E+0	6.3498E-1	8.3681E+0	-2.3684E+0
4.3089E+3	-1.0443E+2	8.7037E+1	8.8897E+2	-2.6366E+0	-5.2138E+0	-1.3427E+0	1.8890E+1
4.6203E+3	-1.1298E+2	-2.4590E+1	5.6287E+2	7.7903E+0	-7.0300E+0	1.5867E+0	1.3808E+1
4.9542E+3	-1.0677E+2	1.5803E+2	2.4875E+2	-7.3779E-1	4.0026E+0	3.2179E+0	-1.3500E+0
5.3122E+3	-1.0731E+2	9.2763E+1	2.8006E+2	-6.9726E-1	-7.9646E+0	2.1202E+0	7.1622E+0
5.6961E+3	-1.0111E+2	1.0842E+2	1.5757E+2	-2.5320E+1	-1.4743E+1	-4.1714E+0	3.1466E+0
6.1077E+3	-9.9434E+1	1.0643E+2	1.2335E+2	-1.4941E+1	-4.3165E+0	-2.1429E+1	4.6145E-1
6.5491E+3	-1.0611E+2	3.5754E+1	2.4634E+2	-1.3474E+0	-5.1542E-2	4.8719E+0	1.0607E+0
7.0224E+3	-1.0219E+2	1.2246E+2	1.4642E+2	-3.4457E+0	-7.3076E+0	7.3867E-1	-4.9456E+0
7.5299E+3	-9.8910E+1	8.1556E+1	9.8841E+1	-2.7791E+1	-9.9729E+0	-2.7619E+0	-4.6189E+0
8.0740E+3	-1.0497E+2	-1.8657E+1	3.2261E+2	5.2436E+0	5.9548E+0	7.5806E-1	2.8606E+0
8.6575E+3	-9.7814E+1	7.5733E+1	4.2096E+2	-5.3369E+0	-1.2957E+1	1.2312E+1	-4.5858E+0
9.2832E+3	-1.0137E+2	1.3052E+2	1.3857E+2	-1.6810E+0	-5.5281E-1	-4.5891E+0	-1.8851E+1
9.9540E+3	-1.0101E+2	1.0951E+2	1.9097E+2	-4.6581E+0	-2.9057E+0	-7.0696E+0	4.1434E+0
1.0673E+4	-9.3662E+1	5.1880E+1	1.1265E+2	-1.5285E+0	-1.8398E+1	-3.4422E+0	-1.0067E+1
1.1445E+4	-9.9094E+1	8.5721E+1	8.6814E+1	-1.1190E+1	-1.5731E+1	-3.1603E+0	-7.7496E+0
1.2272E+4	-1.0540E+2	1.1853E+2	4.2044E+2	9.2444E+0	6.6332E+0	-3.4223E+0	6.2458E+0
1.3159E+4	-9.8844E+1	1.0857E+2	6.1992E+2	-6.2403E-1	1.5740E+1	-1.5588E+1	-1.4189E+1
1.4110E+4	-1.0582E+2	1.0315E+2	4.4105E+2	4.4630E+0	8.3435E+0	8.2095E+0	5.0620E+0
1.5129E+4	-9.7744E+1	7.1069E+1	2.1277E+2	-1.2262E+1	-2.6736E+0	1.4733E-1	4.6136E+0
1.6223E+4	-9.3177E+1	8.2589E+1	6.1177E+1	-1.3006E+1	-1.4059E+1	-5.8763E+0	-1.5769E+1
1.7395E+4	-9.9340E+1	7.1115E+1	2.1205E+2	1.3359E+0	4.4619E+0	-5.3390E+0	-1.3008E+1
1.8652E+4	-1.0075E+2	1.4253E+2	1.8111E+2	-6.9042E+0	-1.3429E+0	2.5516E+0	-2.6570E+0
2.0000E+4	-9.9620E+1	1.0848E+2	3.3063E+2	1.7693E-1	7.4477E+0	6.2983E+0	-1.1557E+1
