%	Date:	2010-12-20	Time:	13:50:00
%	Sampling frequency		[Hz]:	204800
%	Generator amplitude		[V]:	2.0000
%	Settle time		[s]:	0.025000
%	Settle cycles:			5
%	Integration time		[s]:	0.025000
%	Integration cycles:			5
% Freq.	Amplitude	Phase	THD	HD 2	HD 3	HD 4	HD 5
% [Hz]	[dB]	[deg]	[%]	[dB ref fund]	[dB ref fund]	[dB ref fund]	[dB ref fund]
5.2680E+2	1.9024E+1	-1.7881E+2	6.6865E-1	-4.5578E+1	-4.8119E+1	-6.2972E+1	-5.9579E+1
5.7767E+2	1.9026E+1	-1.7899E+2	6.7004E-1	-4.5562E+1	-4.8117E+1	-6.2656E+1	-5.9436E+1
6.3346E+2	1.9028E+1	-1.7917E+2	6.7168E-1	-4.5541E+1	-4.8118E+1	-6.2251E+1	-5.9300E+1
6.9464E+2	1.9030E+1	-1.7934E+2	6.7210E-1	-4.5541E+1	-4.8129E+1	-6.1883E+1	-5.9130E+1
7.6173E+2	1.9031E+1	-1.7951E+2	6.7447E-1	-4.5516E+1	-4.8125E+1	-6.1379E+1	-5.8917E+1
8.3529E+2	1.9033E+1	-1.7967E+2	6.7643E-1	-4.5509E+1	-4.8110E+1	-6.0884E+1	-5.8668E+1
9.1596E+2	1.9034E+1	-1.7984E+2	6.7854E-1	-4.5478E+1	-4.8138E+1	-6.0339E+1	-5.8436E+1
1.0044E+3	1.9035E+1	-1.8000E+2	6.8135E-1	-4.5464E+1	-4.8126E+1	-5.9743E+1	-5.8105E+1
1.1014E+3	1.9036E+1	1.7984E+2	6.8424E-1	-4.5453E+1	-4.8116E+1	-5.9164E+1	-5.7746E+1
1.2078E+3	1.9037E+1	1.7967E+2	6.8763E-1	-4.5425E+1	-4.8132E+1	-5.8539E+1	-5.7356E+1
1.3244E+3	1.9038E+1	1.7950E+2	6.9218E-1	-4.5406E+1	-4.8117E+1	-5.7883E+1	-5.6880E+1
1.4523E+3	1.9038E+1	1.7933E+2	6.9762E-1	-4.5360E+1	-4.8132E+1	-5.7173E+1	-5.6444E+1
1.5926E+3	1.9039E+1	1.7915E+2	7.0384E-1	-4.5329E+1	-4.8122E+1	-5.6470E+1	-5.5924E+1
1.7464E+3	1.9039E+1	1.7896E+2	7.1142E-1	-4.5285E+1	-4.8121E+1	-5.5730E+1	-5.5357E+1
1.9151E+3	1.9039E+1	1.7877E+2	7.2051E-1	-4.5227E+1	-4.8122E+1	-5.4979E+1	-5.4794E+1
2.1000E+3	1.9039E+1	1.7856E+2	7.3136E-1	-4.5173E+1	-4.8109E+1	-5.4221E+1	-5.4135E+1
2.3028E+3	1.9039E+1	1.7834E+2	7.4431E-1	-4.5098E+1	-4.8115E+1	-5.3423E+1	-5.3467E+1
2.5252E+3	1.9039E+1	1.7810E+2	7.6029E-1	-4.5008E+1	-4.8102E+1	-5.2623E+1	-5.2766E+1
2.7691E+3	1.9039E+1	1.7785E+2	7.7873E-1	-4.4912E+1	-4.8084E+1	-5.1842E+1	-5.2018E+1
3.0365E+3	1.9039E+1	1.7758E+2	8.0101E-1	-4.4786E+1	-4.8078E+1	-5.1001E+1	-5.1290E+1
3.3297E+3	1.9038E+1	1.7729E+2	8.2722E-1	-4.4637E+1	-4.8079E+1	-5.0183E+1	-5.0507E+1
3.6513E+3	1.9037E+1	1.7698E+2	8.5915E-1	-4.4462E+1	-4.8054E+1	-4.9330E+1	-4.9706E+1
4.0039E+3	1.9036E+1	1.7664E+2	8.9609E-1	-4.4267E+1	-4.8037E+1	-4.8484E+1	-4.8872E+1
4.3906E+3	1.9035E+1	1.7627E+2	9.4025E-1	-4.4037E+1	-4.8005E+1	-4.7618E+1	-4.8015E+1
4.8146E+3	1.9034E+1	1.7587E+2	9.9249E-1	-4.3765E+1	-4.7963E+1	-4.6746E+1	-4.7135E+1
5.2796E+3	1.9032E+1	1.7543E+2	1.0540E+0	-4.3443E+1	-4.7927E+1	-4.5854E+1	-4.6247E+1
5.7895E+3	1.9030E+1	1.7495E+2	1.1267E+0	-4.3077E+1	-4.7866E+1	-4.4949E+1	-4.5324E+1
6.3486E+3	1.9028E+1	1.7444E+2	1.2119E+0	-4.2655E+1	-4.7801E+1	-4.4027E+1	-4.4382E+1
6.9617E+3	1.9026E+1	1.7387E+2	1.3130E+0	-4.2163E+1	-4.7734E+1	-4.3083E+1	-4.3411E+1
7.6340E+3	1.9023E+1	1.7325E+2	1.4320E+0	-4.1617E+1	-4.7615E+1	-4.2116E+1	-4.2412E+1
8.3713E+3	1.9019E+1	1.7256E+2	1.5729E+0	-4.0993E+1	-4.7482E+1	-4.1119E+1	-4.1384E+1
9.1798E+3	1.9015E+1	1.7181E+2	1.7395E+0	-4.0294E+1	-4.7314E+1	-4.0096E+1	-4.0326E+1
1.0066E+4	1.9011E+1	1.7099E+2	1.9378E+0	-3.9510E+1	-4.7114E+1	-3.9037E+1	-3.9233E+1
1.1038E+4	1.9006E+1	1.7008E+2	2.1751E+0	-3.8635E+1	-4.6867E+1	-3.7936E+1	-3.8103E+1
1.2104E+4	1.9000E+1	1.6908E+2	2.4607E+0	-3.7665E+1	-4.6530E+1	-3.6787E+1	-3.6935E+1
1.3273E+4	1.8993E+1	1.6797E+2	2.8058E+0	-3.6595E+1	-4.6098E+1	-3.5586E+1	-3.5729E+1
1.4555E+4	1.8985E+1	1.6674E+2	3.2251E+0	-3.5420E+1	-4.5556E+1	-3.4323E+1	-3.4490E+1
1.5961E+4	1.8976E+1	1.6537E+2	3.7377E+0	-3.4137E+1	-4.4847E+1	-3.2979E+1	-3.3233E+1
1.7502E+4	1.8965E+1	1.6384E+2	4.3654E+0	-3.2742E+1	-4.3921E+1	-3.1555E+1	-3.1977E+1
1.9193E+4	1.8952E+1	1.6211E+2	5.1136E+0	-3.1230E+1	-4.2686E+1	-3.0041E+1	-3.0878E+1
2.1046E+4	1.8937E+1	1.6014E+2	5.1023E+0	-2.9598E+1	-4.1011E+1	-2.8455E+1	NaN
2.3079E+4	1.8917E+1	1.5788E+2	6.1919E+0	-2.7859E+1	-3.8773E+1	-2.6853E+1	NaN
2.5308E+4	1.8889E+1	1.5523E+2	6.2195E+0	-2.6043E+1	-3.5970E+1	-2.9475E+1	NaN
2.7752E+4	1.8847E+1	1.5206E+2	6.5620E+0	-2.4220E+1	-3.2829E+1	NaN	NaN
3.0432E+4	1.8774E+1	1.4824E+2	8.1922E+0	-2.2479E+1	-2.9744E+1	NaN	NaN
3.3371E+4	1.8647E+1	1.4358E+2	9.6233E+0	-2.0912E+1	-2.9374E+1	NaN	NaN
3.6594E+4	1.8479E+1	1.3793E+2	1.0864E+1	-1.9280E+1	NaN	NaN	NaN
4.0128E+4	1.8215E+1	1.3094E+2	1.2747E+1	-1.7892E+1	NaN	NaN	NaN
4.4003E+4	1.7813E+1	1.2181E+2	1.4292E+1	-1.6898E+1	NaN	NaN	NaN
4.8253E+4	1.7216E+1	1.1023E+2	1.5137E+1	-1.6399E+1	NaN	NaN	NaN
5.2912E+4	1.6528E+1	9.8553E+1	NaN	NaN	NaN	NaN	NaN
5.8023E+4	1.5835E+1	8.8017E+1	NaN	NaN	NaN	NaN	NaN
6.3626E+4	1.5180E+1	7.8732E+1	NaN	NaN	NaN	NaN	NaN
6.9771E+4	1.4767E+1	7.2643E+1	NaN	NaN	NaN	NaN	NaN
7.6509E+4	1.4441E+1	6.7768E+1	NaN	NaN	NaN	NaN	NaN
8.3898E+4	1.3987E+1	6.2247E+1	NaN	NaN	NaN	NaN	NaN
9.2000E+4	1.3423E+1	5.6111E+1	NaN	NaN	NaN	NaN	NaN
