%	Date:	2010-12-15	Time:	15:02:16
%	Sampling frequency		[Hz]:	204800
%	Generator amplitude		[V]:	0.20000
%	Settle time		[s]:	0.025000
%	Settle cycles:			5
%	Integration time		[s]:	0.025000
%	Integration cycles:			5
% Freq.	Amplitude	Phase	THD	HD 2	HD 3	HD 4	HD 5
% [Hz]	[dB]	[deg]	[%]	[dB ref fund]	[dB ref fund]	[dB ref fund]	[dB ref fund]
3.7476E+2	-1.5293E+1	-8.9336E-1	2.7058E-2	-7.3590E+1	-8.1480E+1	-8.4700E+1	-7.7222E+1
4.0185E+2	-1.5291E+1	-9.5751E-1	1.7320E-2	-8.3609E+1	-8.2669E+1	-8.3999E+1	-7.7891E+1
4.3089E+2	-1.5294E+1	-1.0155E+0	3.0145E-2	-7.4275E+1	-8.1066E+1	-7.7949E+1	-7.5281E+1
4.6203E+2	-1.5296E+1	-1.1209E+0	2.3225E-2	-7.8145E+1	-8.3321E+1	-7.6315E+1	-7.9747E+1
4.9542E+2	-1.5294E+1	-1.1984E+0	1.8692E-2	-8.2123E+1	-8.0816E+1	-7.9744E+1	-8.0038E+1
5.3122E+2	-1.5292E+1	-1.2914E+0	2.9674E-2	-7.3650E+1	-8.1472E+1	-7.7250E+1	-7.7226E+1
5.6961E+2	-1.5294E+1	-1.4014E+0	2.1355E-2	-8.0494E+1	-8.0750E+1	-7.9314E+1	-7.7811E+1
6.1077E+2	-1.5293E+1	-1.4982E+0	2.3005E-2	-8.3727E+1	-7.7169E+1	-7.6247E+1	-8.2395E+1
6.5491E+2	-1.5294E+1	-1.6067E+0	2.0372E-2	-8.0611E+1	-7.6357E+1	-8.0937E+1	-8.7906E+1
7.0224E+2	-1.5294E+1	-1.7427E+0	1.2210E-2	-8.3782E+1	-8.2480E+1	-8.5746E+1	-8.6180E+1
7.5299E+2	-1.5295E+1	-1.8583E+0	1.7419E-2	-8.6025E+1	-7.6514E+1	-8.3890E+1	-8.8393E+1
8.0740E+2	-1.5296E+1	-2.0009E+0	1.7082E-2	-8.3640E+1	-7.6855E+1	-8.4134E+1	-9.4382E+1
8.6575E+2	-1.5298E+1	-2.1500E+0	2.1556E-2	-7.5371E+1	-8.0377E+1	-8.0930E+1	-9.7196E+1
9.2832E+2	-1.5299E+1	-2.3091E+0	2.2931E-2	-7.3513E+1	-8.3237E+1	-9.0601E+1	-8.6132E+1
9.9540E+2	-1.5298E+1	-2.4920E+0	1.4305E-2	-7.9488E+1	-8.1764E+1	-8.6660E+1	-9.4052E+1
1.0673E+3	-1.5298E+1	-2.6691E+0	2.1334E-2	-7.4003E+1	-8.4999E+1	-8.7934E+1	-9.0198E+1
