%	Date:	2010-12-14	Time:	16:48:16
%	Sampling frequency		[Hz]:	204800
%	Generator amplitude		[V]:	0.0031600
%	Settle time		[s]:	0.025000
%	Settle cycles:			5
%	Integration time		[s]:	0.025000
%	Integration cycles:			5
% Freq.	Amplitude	Phase	THD	HD 2	HD 3	HD 4	HD 5
% [Hz]	[dB]	[deg]	[%]	[dB ref fund]	[dB ref fund]	[dB ref fund]	[dB ref fund]
1.9630E+2	3.6542E+1	1.6817E+0	3.9195E-2	-6.8975E+1	-8.1666E+1	-8.2381E+1	-7.8417E+1
2.1544E+2	3.6543E+1	1.4830E+0	2.1973E-2	-7.5345E+1	-7.9172E+1	-9.2174E+1	-8.1958E+1
2.3645E+2	3.6544E+1	1.2842E+0	3.9732E-2	-6.9487E+1	-7.5399E+1	-8.0713E+1	-8.0976E+1
2.5950E+2	3.6546E+1	1.0889E+0	3.1782E-2	-7.1532E+1	-8.2361E+1	-8.2685E+1	-7.7091E+1
2.8480E+2	3.6546E+1	9.1599E-1	2.0829E-2	-7.4787E+1	-8.6930E+1	-8.4610E+1	-8.3288E+1
3.1257E+2	3.6547E+1	7.4786E-1	3.0261E-2	-7.2006E+1	-7.7696E+1	-8.0369E+1	-8.6222E+1
3.4305E+2	3.6548E+1	5.7875E-1	3.8678E-2	-7.0329E+1	-8.0611E+1	-7.7413E+1	-7.5220E+1
3.7649E+2	3.6548E+1	4.1128E-1	2.8626E-2	-7.1286E+1	-8.7613E+1	-8.5698E+1	-8.5010E+1
4.1320E+2	3.6549E+1	2.5678E-1	2.9002E-2	-7.1990E+1	-8.4202E+1	-8.3493E+1	-7.8998E+1
4.5349E+2	3.6549E+1	1.0548E-1	3.1605E-2	-7.2653E+1	-8.1183E+1	-7.5675E+1	-7.9621E+1
4.9770E+2	3.6549E+1	-5.3201E-2	2.7788E-2	-7.2030E+1	-7.9103E+1	-9.1901E+1	-8.7926E+1
5.4623E+2	3.6549E+1	-2.0695E-1	1.1800E-2	-8.2827E+1	-8.3861E+1	-8.8075E+1	-8.5173E+1
5.9948E+2	3.6550E+1	-3.6548E-1	2.6075E-2	-7.2430E+1	-8.2928E+1	-9.4048E+1	-8.2713E+1
6.5793E+2	3.6550E+1	-5.3281E-1	2.4259E-2	-7.3832E+1	-8.3003E+1	-8.0529E+1	-8.4432E+1
7.2208E+2	3.6550E+1	-6.9335E-1	2.4292E-2	-7.2737E+1	-8.6151E+1	-8.7966E+1	-8.7584E+1
7.9248E+2	3.6549E+1	-8.6828E-1	3.5060E-2	-6.9968E+1	-8.2490E+1	-9.3500E+1	-7.7934E+1
8.6975E+2	3.6549E+1	-1.0483E+0	1.7330E-2	-7.7949E+1	-8.3039E+1	-8.4102E+1	-8.2888E+1
9.5455E+2	3.6549E+1	-1.2398E+0	2.0934E-2	-7.5058E+1	-7.9513E+1	-9.2445E+1	-9.0625E+1
1.0476E+3	3.6549E+1	-1.4399E+0	2.4543E-2	-7.5080E+1	-7.9166E+1	-8.3400E+1	-7.9031E+1
1.1498E+3	3.6548E+1	-1.6505E+0	3.3643E-2	-6.9686E+1	-8.7060E+1	-9.0164E+1	-8.5588E+1
1.2619E+3	3.6546E+1	-1.8812E+0	2.3780E-2	-7.3413E+1	-8.3769E+1	-8.2514E+1	-8.9313E+1
1.3849E+3	3.6545E+1	-2.1217E+0	2.2454E-2	-7.4233E+1	-8.2508E+1	-8.4521E+1	-8.4508E+1
1.5199E+3	3.6543E+1	-2.3861E+0	3.0500E-2	-7.1052E+1	-8.3170E+1	-8.2659E+1	-8.3671E+1
1.6681E+3	3.6542E+1	-2.6669E+0	3.2892E-2	-7.0768E+1	-9.6894E+1	-7.9362E+1	-7.8995E+1
1.8307E+3	3.6539E+1	-2.9763E+0	4.0062E-2	-6.8661E+1	-7.7622E+1	-9.0782E+1	-8.2038E+1
2.0092E+3	3.6536E+1	-3.3053E+0	4.0067E-2	-6.8798E+1	-8.1028E+1	-8.2262E+1	-7.8289E+1
2.2051E+3	3.6533E+1	-3.6644E+0	3.7222E-2	-6.9404E+1	-7.7929E+1	-8.3759E+1	-8.4552E+1
2.4201E+3	3.6529E+1	-4.0527E+0	2.5207E-2	-7.4108E+1	-7.9625E+1	-8.0883E+1	-8.2486E+1
2.6561E+3	3.6524E+1	-4.4807E+0	3.2224E-2	-7.1496E+1	-7.5945E+1	-8.7377E+1	-8.2437E+1
2.9151E+3	3.6518E+1	-4.9449E+0	2.2688E-2	-7.4576E+1	-8.2430E+1	-1.0149E+2	-7.9656E+1
3.1993E+3	3.6511E+1	-5.4478E+0	2.8614E-2	-7.1599E+1	-8.8544E+1	-8.2252E+1	-8.2734E+1
3.5112E+3	3.6502E+1	-5.9986E+0	2.4293E-2	-7.6012E+1	-7.6416E+1	-8.0906E+1	-8.5193E+1
3.8535E+3	3.6491E+1	-6.6017E+0	3.1772E-2	-7.1976E+1	-7.4811E+1	-8.8517E+1	-8.5137E+1
4.2292E+3	3.6479E+1	-7.2559E+0	2.4476E-2	-7.3210E+1	-8.4376E+1	-8.0731E+1	-1.0282E+2
4.6416E+3	3.6464E+1	-7.9707E+0	1.9648E-2	-7.4839E+1	-9.3788E+1	-8.3142E+1	-9.2834E+1
5.0941E+3	3.6445E+1	-8.7492E+0	2.5725E-2	-7.2844E+1	-8.2257E+1	-8.1319E+1	-9.0456E+1
5.5908E+3	3.6423E+1	-9.6005E+0	2.2752E-2	-7.3565E+1	-8.6129E+1	-8.4186E+1	-8.8230E+1
6.1359E+3	3.6397E+1	-1.0528E+1	2.3503E-2	-7.3922E+1	-8.0272E+1	-8.5980E+1	-8.5542E+1
6.7342E+3	3.6366E+1	-1.1538E+1	2.2286E-2	-7.4240E+1	-8.2273E+1	-8.8569E+1	-8.3297E+1
7.3907E+3	3.6329E+1	-1.2633E+1	1.0348E-2	-8.6424E+1	-8.4887E+1	-9.7010E+1	-8.3024E+1
8.1113E+3	3.6284E+1	-1.3825E+1	2.7283E-2	-7.2042E+1	-9.0114E+1	-8.0510E+1	-8.6811E+1
8.9022E+3	3.6232E+1	-1.5114E+1	1.6838E-2	-7.5922E+1	-9.0239E+1	-8.8325E+1	-9.4423E+1
9.7701E+3	3.6170E+1	-1.6511E+1	2.4195E-2	-7.5447E+1	-8.2502E+1	-7.6507E+1	-8.6911E+1
1.0723E+4	3.6096E+1	-1.8020E+1	2.1737E-2	-7.3555E+1	-8.7907E+1	-8.8269E+1	-1.0412E+2
1.1768E+4	3.6009E+1	-1.9643E+1	1.1108E-2	-8.0598E+1	-8.8948E+1	-8.8549E+1	-9.0201E+1
1.2915E+4	3.5906E+1	-2.1385E+1	2.2719E-2	-7.4922E+1	-8.3199E+1	-7.9662E+1	-8.4178E+1
1.4175E+4	3.5787E+1	-2.3245E+1	1.0484E-2	-8.4404E+1	-8.4631E+1	-8.5567E+1	-8.9405E+1
1.5557E+4	3.5646E+1	-2.5225E+1	2.0167E-2	-7.4539E+1	-9.1245E+1	-1.0012E+2	-8.3316E+1
1.7074E+4	3.5483E+1	-2.7323E+1	2.7455E-2	-8.2325E+1	-7.1665E+1	-9.1630E+1	-9.1622E+1
1.8738E+4	3.5295E+1	-2.9532E+1	1.9988E-2	-7.4966E+1	-1.0232E+2	-8.4890E+1	-8.3205E+1
2.0565E+4	3.5079E+1	-3.1840E+1	1.0467E-2	-8.0784E+1	-9.1358E+1	-8.7266E+1	NaN
2.2570E+4	3.4832E+1	-3.4244E+1	1.1788E-2	-8.5718E+1	-8.8018E+1	-8.0161E+1	NaN
2.4771E+4	3.4553E+1	-3.6722E+1	1.0974E-2	-9.2426E+1	-7.9973E+1	-8.8512E+1	NaN
2.7186E+4	3.4240E+1	-3.9259E+1	1.1455E-2	-7.9767E+1	-8.5902E+1	NaN	NaN
2.9836E+4	3.3890E+1	-4.1836E+1	8.5724E-3	-8.1674E+1	-9.2616E+1	NaN	NaN
3.2745E+4	3.3503E+1	-4.4428E+1	6.5622E-3	-8.5588E+1	-8.8113E+1	NaN	NaN
3.5938E+4	3.3080E+1	-4.7016E+1	9.5441E-3	-8.0405E+1	NaN	NaN	NaN
3.9442E+4	3.2620E+1	-4.9607E+1	9.7369E-2	-6.0232E+1	NaN	NaN	NaN
4.3288E+4	3.2123E+1	-5.2083E+1	6.5029E-3	-8.3738E+1	NaN	NaN	NaN
4.7508E+4	3.1591E+1	-5.4519E+1	6.7978E-3	-8.3353E+1	NaN	NaN	NaN
5.2140E+4	3.1028E+1	-5.6868E+1	NaN	NaN	NaN	NaN	NaN
5.7224E+4	3.0434E+1	-5.9112E+1	NaN	NaN	NaN	NaN	NaN
6.2803E+4	2.9812E+1	-6.1243E+1	NaN	NaN	NaN	NaN	NaN
6.8926E+4	2.9164E+1	-6.3248E+1	NaN	NaN	NaN	NaN	NaN
7.5646E+4	2.8493E+1	-6.5124E+1	NaN	NaN	NaN	NaN	NaN
8.3022E+4	2.7803E+1	-6.6868E+1	NaN	NaN	NaN	NaN	NaN
9.1116E+4	2.7094E+1	-6.8471E+1	NaN	NaN	NaN	NaN	NaN
1.0000E+5	2.5879E+1	-6.3637E+1	NaN	NaN	NaN	NaN	NaN
