%	Date:	2010-12-20	Time:	17:15:12
%	Sampling frequency		[Hz]:	204800
%	Generator amplitude		[V]:	0.0031600
%	Settle time		[s]:	0.025000
%	Settle cycles:			5
%	Integration time		[s]:	0.025000
%	Integration cycles:			5
% Freq.	Amplitude	Phase	THD	HD 2	HD 3	HD 4	HD 5
% [Hz]	[dB]	[deg]	[%]	[dB ref fund]	[dB ref fund]	[dB ref fund]	[dB ref fund]
4.8040E+2	-2.4253E+1	-9.4887E+1	3.9543E+1	-1.8323E+1	-2.0505E+1	-9.3192E+0	-1.8019E+1
5.2680E+2	-2.3630E+1	-1.0371E+2	1.7746E+1	-3.4796E+1	-3.1538E+1	-2.5045E+1	-1.5633E+1
5.7767E+2	-2.3822E+1	-9.9063E+1	2.0397E+1	-4.1440E+1	-2.6690E+1	-1.7593E+1	-1.6579E+1
6.3346E+2	-2.2442E+1	-9.5019E+1	3.4078E+1	-1.3785E+1	-1.1556E+1	-2.3693E+1	-3.8191E+1
6.9464E+2	-2.1110E+1	-9.5178E+1	1.1640E+1	-2.5681E+1	-3.2267E+1	-2.0378E+1	-2.9643E+1
7.6173E+2	-2.0852E+1	-9.1453E+1	1.4104E+1	-2.8516E+1	-2.5760E+1	-2.6269E+1	-1.8707E+1
8.3529E+2	-2.0139E+1	-9.2178E+1	9.6030E+0	-2.6078E+1	-2.8813E+1	-3.4063E+1	-2.2969E+1
9.1596E+2	-1.9102E+1	-9.8480E+1	1.2912E+1	-2.9019E+1	-2.1163E+1	-2.2055E+1	-2.8135E+1
1.0044E+3	-1.8242E+1	-9.2556E+1	2.7634E+0	-3.9538E+1	-3.2677E+1	-3.9666E+1	-5.3413E+1
1.1014E+3	-1.6984E+1	-9.4769E+1	9.2703E+0	-3.0172E+1	-2.5645E+1	-2.7034E+1	-2.5336E+1
1.2078E+3	-1.5898E+1	-9.2553E+1	8.5390E+0	-2.8273E+1	-2.7408E+1	-2.8618E+1	-2.5830E+1
1.3244E+3	-1.5803E+1	-9.3523E+1	6.4068E+0	-3.0152E+1	-3.0017E+1	-3.3382E+1	-2.7737E+1
1.4523E+3	-1.5371E+1	-9.3832E+1	6.5989E+0	-2.9604E+1	-3.1615E+1	-2.6997E+1	-3.2416E+1
1.5926E+3	-1.3926E+1	-9.3339E+1	4.1952E+0	-3.0708E+1	-3.1128E+1	-4.2541E+1	-4.0791E+1
1.7464E+3	-1.3437E+1	-9.3368E+1	3.9192E+0	-3.2454E+1	-3.1787E+1	-3.7961E+1	-3.8384E+1
1.9151E+3	-1.2830E+1	-9.6851E+1	5.2383E+0	-3.3223E+1	-4.6142E+1	-3.5330E+1	-2.7099E+1
2.1000E+3	-1.2013E+1	-9.2470E+1	6.9513E+0	-3.0354E+1	-2.5811E+1	-2.9249E+1	-4.0084E+1
2.3028E+3	-1.0942E+1	-9.3113E+1	4.2757E+0	-3.1255E+1	-3.3282E+1	-3.6075E+1	-3.4405E+1
2.5252E+3	-1.0068E+1	-9.2629E+1	3.2332E+0	-3.5919E+1	-3.5740E+1	-3.8693E+1	-3.4116E+1
2.7691E+3	-9.2536E+0	-9.3052E+1	2.5384E+0	-3.9219E+1	-4.1639E+1	-3.3952E+1	-4.2711E+1
3.0365E+3	-8.7085E+0	-9.4912E+1	2.6772E+0	-4.0997E+1	-4.2990E+1	-3.4375E+1	-3.6539E+1
3.3297E+3	-7.9352E+0	-9.4260E+1	2.4205E+0	-3.4841E+1	-3.8053E+1	-4.0774E+1	-4.7544E+1
3.6513E+3	-6.9924E+0	-9.3715E+1	1.6619E+0	-4.1532E+1	-4.7781E+1	-3.7270E+1	-5.7500E+1
4.0039E+3	-6.1443E+0	-9.4716E+1	2.7678E+0	-3.2615E+1	-4.1561E+1	-4.1007E+1	-4.1589E+1
4.3906E+3	-5.3479E+0	-9.4550E+1	1.6862E+0	-4.5602E+1	-3.9965E+1	-5.3899E+1	-3.8185E+1
4.8146E+3	-4.6698E+0	-9.4952E+1	1.6208E+0	-3.8509E+1	-4.2133E+1	-4.6166E+1	-4.4391E+1
5.2796E+3	-3.8065E+0	-9.5574E+1	1.6276E+0	-4.4898E+1	-4.8197E+1	-5.0143E+1	-3.6825E+1
5.7895E+3	-3.0637E+0	-9.6076E+1	8.6689E-1	-5.8351E+1	-4.2981E+1	-4.6428E+1	-6.2304E+1
6.3486E+3	-2.2702E+0	-9.4989E+1	1.1950E+0	-3.9752E+1	-5.1724E+1	-4.6343E+1	-5.1565E+1
6.9617E+3	-1.4896E+0	-9.5844E+1	1.5188E+0	-4.1385E+1	-3.9239E+1	-4.5857E+1	-4.8899E+1
7.6340E+3	-6.9444E-1	-9.6381E+1	1.5004E+0	-4.0260E+1	-4.7530E+1	-4.7086E+1	-4.0282E+1
8.3713E+3	9.5945E-2	-9.6879E+1	5.3141E-1	-5.1273E+1	-5.1747E+1	-5.8788E+1	-4.8938E+1
9.1798E+3	9.3261E-1	-9.7856E+1	1.6687E+0	-5.0456E+1	-4.6055E+1	-4.2355E+1	-3.7293E+1
1.0066E+4	1.6903E+0	-9.8217E+1	7.4143E-1	-4.6661E+1	-5.4837E+1	-5.1749E+1	-4.6302E+1
1.1038E+4	2.4547E+0	-9.9062E+1	1.0901E+0	-5.1808E+1	-5.8486E+1	-4.2820E+1	-4.2323E+1
1.2104E+4	3.3256E+0	-1.0009E+2	6.6095E-1	-5.3090E+1	-5.0920E+1	-5.0465E+1	-4.6635E+1
1.3273E+4	4.0419E+0	-1.0072E+2	6.9968E-1	-5.0071E+1	-6.2892E+1	-5.0552E+1	-4.5258E+1
1.4555E+4	4.8939E+0	-1.0135E+2	5.9817E-1	-5.2327E+1	-5.9340E+1	-4.9334E+1	-4.7668E+1
1.5961E+4	5.6348E+0	-1.0237E+2	6.4497E-1	-5.1193E+1	-5.3985E+1	-4.5801E+1	-5.4305E+1
1.7502E+4	6.3955E+0	-1.0355E+2	6.8975E-1	-5.0027E+1	-5.4815E+1	-4.5130E+1	-5.4385E+1
1.9193E+4	7.2224E+0	-1.0470E+2	3.8511E-1	-5.8364E+1	-6.0553E+1	-5.1215E+1	-5.3068E+1
2.1046E+4	8.0090E+0	-1.0589E+2	6.6324E-1	-5.6083E+1	-5.0110E+1	-4.4979E+1	NaN
2.3079E+4	8.7922E+0	-1.0749E+2	2.8105E-1	-5.6873E+1	-5.3355E+1	-5.9119E+1	NaN
2.5308E+4	9.6141E+0	-1.0896E+2	3.0799E-1	-5.4795E+1	-5.2281E+1	-6.5908E+1	NaN
2.7752E+4	1.0374E+1	-1.1059E+2	2.9322E-1	-5.0693E+1	-7.1336E+1	NaN	NaN
3.0432E+4	1.1173E+1	-1.1260E+2	8.3817E-1	-5.7131E+1	-4.1655E+1	NaN	NaN
3.3371E+4	1.1950E+1	-1.1469E+2	2.2332E-1	-6.6625E+1	-5.3215E+1	NaN	NaN
3.6594E+4	1.2733E+1	-1.1708E+2	1.4043E-1	-5.7051E+1	NaN	NaN	NaN
4.0128E+4	1.3534E+1	-1.1951E+2	3.8515E-1	-4.8287E+1	NaN	NaN	NaN
4.4003E+4	1.4317E+1	-1.2242E+2	1.9471E-1	-5.4212E+1	NaN	NaN	NaN
4.8253E+4	1.5103E+1	-1.2557E+2	4.8267E-2	-6.6327E+1	NaN	NaN	NaN
5.2912E+4	1.5867E+1	-1.2904E+2	NaN	NaN	NaN	NaN	NaN
5.8023E+4	1.6622E+1	-1.3286E+2	NaN	NaN	NaN	NaN	NaN
6.3626E+4	1.7372E+1	-1.3714E+2	NaN	NaN	NaN	NaN	NaN
6.9771E+4	1.8113E+1	-1.4176E+2	NaN	NaN	NaN	NaN	NaN
7.6509E+4	1.8818E+1	-1.4683E+2	NaN	NaN	NaN	NaN	NaN
8.3898E+4	1.9507E+1	-1.5246E+2	NaN	NaN	NaN	NaN	NaN
9.2000E+4	2.0156E+1	-1.5872E+2	NaN	NaN	NaN	NaN	NaN
