%	Date:	2010-12-20	Time:	17:29:49
%	Sampling frequency		[Hz]:	204800
%	Generator amplitude		[V]:	2.0000
%	Settle time		[s]:	0.025000
%	Settle cycles:			5
%	Integration time		[s]:	0.025000
%	Integration cycles:			5
% Freq.	Amplitude	Phase	THD	HD 2	HD 3	HD 4	HD 5
% [Hz]	[dB]	[deg]	[%]	[dB ref fund]	[dB ref fund]	[dB ref fund]	[dB ref fund]
4.8146E+3	-3.9522E+1	6.8968E+1	1.8479E+0	-4.8205E+1	-5.1917E+1	-3.5124E+1	-4.9000E+1
5.2796E+3	-3.8883E+1	6.7371E+1	7.1930E-1	-4.7462E+1	-5.0956E+1	-4.8471E+1	-4.9373E+1
5.7895E+3	-3.8204E+1	6.6139E+1	6.3386E-1	-4.6229E+1	-5.6874E+1	-5.2120E+1	-5.0885E+1
6.3486E+3	-3.7696E+1	6.4294E+1	8.2442E-1	-4.8069E+1	-4.3327E+1	-6.2096E+1	-5.2787E+1
6.9617E+3	-3.7076E+1	6.2917E+1	5.3274E-1	-4.7419E+1	-5.3299E+1	-6.0233E+1	-5.3337E+1
7.6340E+3	-3.6597E+1	6.1126E+1	4.9384E-1	-4.7824E+1	-5.5167E+1	-5.3435E+1	-6.5164E+1
8.3713E+3	-3.6051E+1	5.9707E+1	7.2702E-1	-4.3166E+1	-5.4170E+1	-6.4690E+1	-6.3438E+1
9.1798E+3	-3.5592E+1	5.8210E+1	1.9560E+0	-4.3164E+1	-5.4044E+1	-6.0342E+1	-3.4822E+1
1.0066E+4	-3.5123E+1	5.6928E+1	5.7807E-1	-4.5342E+1	-5.5736E+1	-6.3816E+1	-5.9582E+1
1.1038E+4	-3.4696E+1	5.5756E+1	5.5170E-1	-4.9987E+1	-6.4112E+1	-4.7172E+1	-6.0747E+1
1.2104E+4	-3.4251E+1	5.4596E+1	5.0666E-1	-4.8717E+1	-5.7475E+1	-5.5477E+1	-5.1186E+1
1.3273E+4	-3.3831E+1	5.3469E+1	6.9467E-1	-4.4234E+1	-5.9633E+1	-5.6068E+1	-5.1564E+1
1.4555E+4	-3.3403E+1	5.2499E+1	5.6751E-1	-4.8784E+1	-5.3889E+1	-4.8387E+1	-6.4046E+1
1.5961E+4	-3.2983E+1	5.1930E+1	1.4005E+0	-4.6149E+1	-5.1561E+1	-3.7982E+1	-5.2417E+1
1.7502E+4	-3.2571E+1	5.1253E+1	4.8393E-1	-4.7194E+1	-5.8799E+1	-6.2463E+1	-5.6103E+1
1.9193E+4	-3.2162E+1	5.0920E+1	6.6918E-1	-4.5339E+1	-6.0545E+1	-5.8437E+1	-4.8789E+1
2.1046E+4	-3.1720E+1	4.9992E+1	1.4194E+0	-4.4576E+1	-3.7824E+1	-5.8088E+1	NaN
2.3079E+4	-3.1310E+1	4.9755E+1	6.2191E-1	-4.5884E+1	-7.0041E+1	-4.8934E+1	NaN
2.5308E+4	-3.0840E+1	4.9339E+1	6.9672E-1	-4.3244E+1	-6.4215E+1	-6.1068E+1	NaN
2.7752E+4	-3.0377E+1	4.8893E+1	7.2604E-1	-4.2937E+1	-5.7298E+1	NaN	NaN
3.0432E+4	-2.9889E+1	4.8387E+1	3.6008E+0	-4.3119E+1	-2.9039E+1	NaN	NaN
3.3371E+4	-2.9375E+1	4.7879E+1	9.1481E-1	-4.0798E+1	-6.3275E+1	NaN	NaN
3.6594E+4	-2.8842E+1	4.7241E+1	8.9664E-1	-4.0948E+1	NaN	NaN	NaN
4.0128E+4	-2.8307E+1	4.6417E+1	8.0014E-1	-4.1937E+1	NaN	NaN	NaN
4.4003E+4	-2.7741E+1	4.5445E+1	8.4199E-1	-4.1494E+1	NaN	NaN	NaN
4.8253E+4	-2.7186E+1	4.4136E+1	8.2588E-1	-4.1662E+1	NaN	NaN	NaN
5.2912E+4	-2.6626E+1	4.2731E+1	NaN	NaN	NaN	NaN	NaN
5.8023E+4	-2.6063E+1	4.0940E+1	NaN	NaN	NaN	NaN	NaN
6.3626E+4	-2.5527E+1	3.8427E+1	NaN	NaN	NaN	NaN	NaN
6.9771E+4	-2.4956E+1	3.6764E+1	NaN	NaN	NaN	NaN	NaN
7.6509E+4	-2.4420E+1	3.4133E+1	NaN	NaN	NaN	NaN	NaN
8.3898E+4	-2.3919E+1	3.1246E+1	NaN	NaN	NaN	NaN	NaN
9.2000E+4	-2.3443E+1	2.8086E+1	NaN	NaN	NaN	NaN	NaN
