%	Date:	2010-12-20	Time:	17:10:27
%	Sampling frequency		[Hz]:	204800
%	Generator amplitude		[V]:	0.0031600
%	Settle time		[s]:	0.025000
%	Settle cycles:			5
%	Integration time		[s]:	0.025000
%	Integration cycles:			5
% Freq.	Amplitude	Phase	THD	HD 2	HD 3	HD 4	HD 5
% [Hz]	[dB]	[deg]	[%]	[dB ref fund]	[dB ref fund]	[dB ref fund]	[dB ref fund]
2.7569E+1	-4.3155E+1	-1.4833E+2	3.1583E+1	-1.4739E+1	-2.5351E+1	-1.2731E+1	-2.0029E+1
3.0231E+1	-4.4197E+1	-1.4076E+2	4.6614E+1	-1.4175E+1	-1.0026E+1	-2.0870E+1	-1.1459E+1
3.3151E+1	-4.4196E+1	-1.4278E+2	5.7259E+1	-1.9497E+1	-6.0143E+0	-1.2076E+1	-2.3693E+1
3.6353E+1	-4.3167E+1	-1.5163E+2	4.3034E+1	-1.3631E+1	-1.1413E+1	-1.2416E+1	-1.9103E+1
3.9863E+1	-4.5650E+1	-1.5686E+2	6.1267E+1	-1.0980E+1	-1.5083E+1	-7.9863E+0	-9.7659E+0
4.3713E+1	-4.0813E+1	-1.5046E+2	3.4249E+1	-1.4863E+1	-1.4184E+1	-2.0811E+1	-1.4179E+1
4.7935E+1	-4.4383E+1	-1.6888E+2	6.3975E+1	-5.2136E+0	-1.3210E+1	-1.4577E+1	-1.5915E+1
5.2564E+1	-4.8153E+1	-1.6765E+2	1.5349E+2	3.4276E-1	-2.4597E+0	-9.6360E+0	-2.2378E+0
5.7640E+1	-4.6515E+1	-1.5400E+2	5.2426E+1	-8.4481E+0	-1.3080E+1	-1.8083E+1	-1.1730E+1
6.3207E+1	-4.3817E+1	-1.6587E+2	6.4795E+1	-8.1983E+0	-1.4279E+1	-9.8961E+0	-8.9052E+0
6.9311E+1	-4.2256E+1	-1.7337E+2	4.7256E+1	-1.1654E+1	-1.9227E+1	-2.2505E+1	-8.6197E+0
7.6005E+1	-4.5591E+1	-1.6938E+2	1.1560E+2	-2.8242E+0	-3.7053E+0	-5.6459E+0	-9.3611E+0
8.3345E+1	-4.4382E+1	-1.4904E+2	7.2163E+1	-1.0716E+1	-8.9742E+0	-1.3204E+1	-5.8255E+0
9.1394E+1	-4.5875E+1	-1.7630E+2	7.4136E+1	-9.8412E+0	-3.6357E+0	-2.5375E+1	-1.9979E+1
1.0022E+2	-3.9666E+1	1.7128E+2	3.6635E+1	-1.1780E+1	-1.8903E+1	-1.3914E+1	-1.8428E+1
1.0990E+2	-4.5193E+1	-1.6904E+2	6.7096E+1	-7.0574E+0	-2.0156E+1	-8.8384E+0	-9.4706E+0
1.2051E+2	-4.6073E+1	1.6577E+2	1.1079E+2	-6.8994E+0	-4.3911E+0	-5.0836E+0	-4.5681E+0
1.3215E+2	-4.3480E+1	-1.3586E+2	5.2889E+1	-1.3552E+1	-1.2999E+1	-1.0903E+1	-9.8198E+0
1.4491E+2	-4.2234E+1	-1.6270E+2	6.9013E+1	-6.8866E+0	-9.2154E+0	-1.6781E+1	-8.8375E+0
1.5891E+2	-4.4586E+1	-1.7381E+2	6.9315E+1	-1.5159E+1	-1.0584E+1	-6.6189E+0	-8.3941E+0
1.7426E+2	-4.2210E+1	-1.7150E+2	6.4715E+1	-7.6780E+0	-1.0538E+1	-1.1734E+1	-1.0329E+1
1.9108E+2	-4.2298E+1	-1.6374E+2	1.1846E+2	-6.6645E+0	-1.4433E+1	-6.1157E+0	-4.2371E-1
2.0954E+2	-4.2539E+1	-1.6883E+2	8.8167E+1	-6.2505E+0	-4.7324E+0	-1.2326E+1	-8.3750E+0
2.2977E+2	-4.0442E+1	-1.6948E+2	3.5232E+1	-2.3051E+1	-1.9604E+1	-9.7892E+0	-2.4888E+1
2.5196E+2	-4.6257E+1	-1.4354E+2	1.1573E+2	-1.1233E+1	-3.1429E+0	-7.5785E+0	-2.1868E+0
2.7630E+2	-4.5193E+1	-1.5295E+2	1.3023E+2	-4.3580E+0	-2.1850E+0	-2.7227E+0	-7.1986E+0
3.0298E+2	-4.4762E+1	-1.6673E+2	5.3862E+1	-1.3168E+1	-7.6326E+0	-1.1602E+1	-3.5926E+1
3.3224E+2	-4.3516E+1	-1.7925E+2	6.1883E+1	-1.1088E+1	-2.0002E+1	-1.2418E+1	-6.2377E+0
3.6433E+2	-4.3084E+1	-1.7854E+2	4.4862E+1	-1.4283E+1	-1.2974E+1	-1.0502E+1	-1.6117E+1
3.9951E+2	-4.2816E+1	-1.7574E+2	6.7423E+1	-1.0765E+1	-1.2107E+1	-5.1907E+0	-2.1853E+1
4.3810E+2	-4.2340E+1	-1.7933E+2	5.0936E+1	-9.8311E+0	-8.6505E+0	-1.7718E+1	-2.6710E+1
4.8040E+2	-4.0626E+1	-1.4024E+2	1.8769E+2	-7.3151E+0	-8.3367E+0	4.9948E+0	-1.4924E+1
5.2680E+2	-4.6848E+1	1.5656E+2	1.3074E+2	-6.1164E+0	-8.4210E+0	-4.6174E+0	-1.0740E-1
5.7767E+2	-3.8312E+1	-1.6794E+2	8.1497E+1	-7.1433E+0	-1.7893E+1	-4.6871E+0	-9.3917E+0
6.3346E+2	-4.2781E+1	1.5841E+2	1.8108E+2	-9.8217E+0	4.4869E+0	-1.4304E+1	-4.8427E+0
6.9464E+2	-4.4835E+1	-1.4818E+2	1.1583E+2	-3.2216E+0	-7.6961E+0	-3.5909E+0	-5.8840E+0
7.6173E+2	-4.2625E+1	-1.6910E+2	4.8174E+1	-1.6026E+1	-7.6742E+0	-1.5023E+1	-2.3182E+1
8.3529E+2	-4.0359E+1	-1.7463E+2	8.2292E+1	-1.6195E+1	-2.8617E+1	-8.1800E+0	-3.0125E+0
9.1596E+2	-4.0487E+1	1.7844E+2	6.6741E+1	-6.4739E+0	-8.3687E+0	-1.2290E+1	-1.8065E+1
1.0044E+3	-4.4654E+1	1.4037E+2	1.0299E+2	-4.8475E+0	-5.4081E+0	-1.0361E+1	-4.5180E+0
1.1014E+3	-4.4112E+1	1.7724E+2	5.8043E+1	-8.6536E+0	-1.3420E+1	-9.7376E+0	-1.3113E+1
1.2078E+3	-4.1054E+1	-1.4192E+2	6.6435E+1	-5.5983E+0	-9.3252E+0	-2.2742E+1	-1.3595E+1
1.3244E+3	-4.3294E+1	-1.3292E+2	7.0378E+1	-1.1783E+1	-1.3527E+1	-1.2898E+1	-4.7719E+0
1.4523E+3	-4.2842E+1	-1.4790E+2	7.4978E+1	-7.6476E+0	-1.2248E+1	-6.4270E+0	-9.8707E+0
1.5926E+3	-4.1168E+1	-1.5050E+2	4.1084E+1	-1.6148E+1	-2.4270E+1	-9.6059E+0	-1.5049E+1
1.7464E+3	-4.4176E+1	-1.5465E+2	8.8658E+1	-1.0903E+1	-1.7478E+0	-1.4433E+1	-4.0101E+1
1.9151E+3	-3.4262E+1	-1.5204E+2	3.9885E+1	-2.0506E+1	-1.1123E+1	-1.3379E+1	-1.5681E+1
2.1000E+3	-4.5293E+1	1.5428E+2	4.6969E+1	-9.4346E+0	-1.1289E+1	-1.7045E+1	-1.8987E+1
2.3028E+3	-4.4206E+1	-1.1901E+2	9.9762E+1	-2.1632E+0	-6.6733E+0	-1.2027E+1	-9.5963E+0
2.5252E+3	-4.1093E+1	-1.6133E+2	4.6229E+1	-1.4201E+1	-1.5538E+1	-1.7091E+1	-8.9205E+0
2.7691E+3	-4.2800E+1	-1.4686E+2	6.2577E+1	-8.5730E+0	-1.9737E+1	-9.4026E+0	-8.9511E+0
3.0365E+3	-4.4592E+1	-1.2978E+2	1.1762E+2	-3.0002E+0	-9.4999E+0	-4.3720E+0	-3.9298E+0
3.3297E+3	-4.4224E+1	1.7133E+2	9.3432E+1	-1.2450E+0	-1.1883E+1	-1.6511E+1	-1.4555E+1
3.6513E+3	-4.3245E+1	-1.7693E+2	8.2251E+1	-1.0914E+1	-1.6597E+1	-9.1208E+0	-3.4566E+0
4.0039E+3	-4.7052E+1	1.7484E+2	2.0264E+2	1.3236E+0	-2.1777E+1	3.7584E+0	-4.3483E+0
4.3906E+3	-4.2587E+1	-1.5985E+2	7.2854E+1	-1.8308E+1	-1.1971E+1	-5.0289E+0	-8.5898E+0
4.8146E+3	-4.1500E+1	-1.5899E+2	1.0039E+2	-1.7197E+1	-5.7955E+0	-9.4071E+0	-2.1404E+0
5.2796E+3	-4.0578E+1	-1.4059E+2	6.0337E+1	-8.3180E+0	-1.3812E+1	-8.3504E+0	-1.5378E+1
5.7895E+3	-3.9428E+1	-1.6380E+2	4.9051E+1	-1.0641E+1	-1.1778E+1	-1.6982E+1	-1.1682E+1
6.3486E+3	-4.0034E+1	-1.5358E+2	6.6381E+1	-1.1466E+1	-5.5280E+0	-1.7360E+1	-1.1493E+1
6.9617E+3	-4.0485E+1	-1.5929E+2	3.6631E+1	-1.4130E+1	-2.2967E+1	-1.7190E+1	-1.1463E+1
7.6340E+3	-4.3592E+1	-1.5253E+2	8.6788E+1	-3.2668E+0	-1.3000E+1	-1.1220E+1	-8.0613E+0
8.3713E+3	-4.3209E+1	-1.4386E+2	7.3649E+1	-1.0568E+1	-1.1818E+1	-8.0365E+0	-6.3504E+0
9.1798E+3	-3.9526E+1	-1.3773E+2	1.5300E+2	-1.7711E+1	-2.1234E+1	-1.4220E+1	3.5768E+0
1.0066E+4	-3.9348E+1	-1.4197E+2	3.7877E+1	-1.4051E+1	-1.2307E+1	-1.4567E+1	-1.9833E+1
1.1038E+4	-3.8124E+1	-1.0532E+2	5.2994E+1	-8.9323E+0	-1.0697E+1	-1.3985E+1	-1.5552E+1
1.2104E+4	-3.6049E+1	-1.2846E+2	5.4138E+1	-1.3092E+1	-1.4775E+1	-6.8086E+0	-2.6569E+1
1.3273E+4	-3.7915E+1	-1.5017E+2	5.7329E+1	-1.2899E+1	-1.9317E+1	-7.1570E+0	-1.1354E+1
1.4555E+4	-3.6775E+1	-1.2277E+2	4.3298E+1	-9.4292E+0	-2.8869E+1	-1.6746E+1	-1.2926E+1
1.5961E+4	-3.6894E+1	-1.2126E+2	5.1013E+1	-9.9084E+0	-9.2434E+0	-1.4202E+1	-2.9707E+1
1.7502E+4	-3.6194E+1	-1.2724E+2	4.0004E+1	-1.2804E+1	-3.2088E+1	-1.5965E+1	-1.0880E+1
1.9193E+4	-3.4544E+1	-1.1693E+2	2.6472E+1	-1.5107E+1	-1.7818E+1	-2.2056E+1	-1.7834E+1
2.1046E+4	-3.5944E+1	-1.1957E+2	2.1620E+1	-1.7088E+1	-2.0613E+1	-1.7327E+1	NaN
2.3079E+4	-3.3278E+1	-1.3170E+2	3.7369E+1	-8.6614E+0	-2.6191E+1	-2.9426E+1	NaN
2.5308E+4	-3.3809E+1	-1.1785E+2	3.1119E+1	-2.9291E+1	-1.0261E+1	-2.8273E+1	NaN
2.7752E+4	-3.3104E+1	-1.2538E+2	1.0783E+1	-2.0164E+1	-2.6996E+1	NaN	NaN
3.0432E+4	-3.1670E+1	-1.2368E+2	1.4954E+1	-1.8785E+1	-2.0394E+1	NaN	NaN
3.3371E+4	-3.1900E+1	-1.2264E+2	1.3367E+1	-2.1169E+1	-1.9903E+1	NaN	NaN
3.6594E+4	-3.0970E+1	-1.3120E+2	5.4143E+0	-2.5329E+1	NaN	NaN	NaN
4.0128E+4	-2.9883E+1	-1.2532E+2	1.0259E+1	-1.9778E+1	NaN	NaN	NaN
4.4003E+4	-2.9197E+1	-1.1984E+2	6.9873E+0	-2.3114E+1	NaN	NaN	NaN
4.8253E+4	-2.8920E+1	-1.2897E+2	6.0980E+0	-2.4296E+1	NaN	NaN	NaN
5.2912E+4	-2.7847E+1	-1.3267E+2	NaN	NaN	NaN	NaN	NaN
5.8023E+4	-2.6683E+1	-1.3786E+2	NaN	NaN	NaN	NaN	NaN
6.3626E+4	-2.6037E+1	-1.3201E+2	NaN	NaN	NaN	NaN	NaN
6.9771E+4	-2.5240E+1	-1.4426E+2	NaN	NaN	NaN	NaN	NaN
7.6509E+4	-2.5154E+1	-1.4492E+2	NaN	NaN	NaN	NaN	NaN
8.3898E+4	-2.3500E+1	-1.5105E+2	NaN	NaN	NaN	NaN	NaN
9.2000E+4	-2.3289E+1	-1.5140E+2	NaN	NaN	NaN	NaN	NaN
