%	Date:	2010-12-20	Time:	17:12:10
%	Sampling frequency		[Hz]:	204800
%	Generator amplitude		[V]:	0.031600
%	Settle time		[s]:	0.025000
%	Settle cycles:			5
%	Integration time		[s]:	0.025000
%	Integration cycles:			5
% Freq.	Amplitude	Phase	THD	HD 2	HD 3	HD 4	HD 5
% [Hz]	[dB]	[deg]	[%]	[dB ref fund]	[dB ref fund]	[dB ref fund]	[dB ref fund]
3.0365E+3	-4.2954E+1	-1.6082E+2	8.2241E+0	-2.3951E+1	-3.1680E+1	-2.9641E+1	-3.0124E+1
3.3297E+3	-4.2854E+1	-1.6207E+2	7.9136E+0	-2.9317E+1	-3.2510E+1	-2.3869E+1	-3.3681E+1
3.6513E+3	-4.2532E+1	-1.6054E+2	3.8612E+0	-3.3215E+1	-4.4634E+1	-4.7673E+1	-3.0166E+1
4.0039E+3	-4.2356E+1	-1.5814E+2	7.0606E+0	-2.5281E+1	-5.7251E+1	-2.7460E+1	-3.6481E+1
4.3906E+3	-4.2155E+1	-1.5377E+2	4.6029E+0	-2.9273E+1	-3.1586E+1	-3.8644E+1	-3.9755E+1
4.8146E+3	-4.2324E+1	-1.5485E+2	7.9036E+0	-2.7820E+1	-3.0334E+1	-2.9172E+1	-2.6093E+1
5.2796E+3	-4.1595E+1	-1.5333E+2	7.6415E+0	-2.7416E+1	-2.4909E+1	-3.1721E+1	-3.9068E+1
5.7895E+3	-4.1701E+1	-1.5142E+2	8.4741E+0	-3.1447E+1	-2.2920E+1	-3.0763E+1	-3.2840E+1
6.3486E+3	-4.0983E+1	-1.4630E+2	6.1838E+0	-2.6456E+1	-3.1552E+1	-3.0802E+1	-4.5012E+1
6.9617E+3	-4.0941E+1	-1.4420E+2	4.7782E+0	-3.3551E+1	-4.9699E+1	-3.4975E+1	-2.8202E+1
7.6340E+3	-4.0296E+1	-1.4403E+2	9.7372E+0	-3.4715E+1	-2.8405E+1	-2.5827E+1	-2.2936E+1
8.3713E+3	-4.0306E+1	-1.4030E+2	9.4776E+0	-3.3894E+1	-2.5208E+1	-2.4928E+1	-2.6299E+1
9.1798E+3	-3.9626E+1	-1.3748E+2	2.4634E+1	-2.7905E+1	-3.0448E+1	-3.7480E+1	-1.2367E+1
1.0066E+4	-3.9342E+1	-1.3717E+2	8.1540E+0	-3.4301E+1	-2.4830E+1	-2.9536E+1	-2.7268E+1
1.1038E+4	-3.8877E+1	-1.3452E+2	7.7076E+0	-2.5687E+1	-3.1402E+1	-2.8013E+1	-3.0283E+1
1.2104E+4	-3.8422E+1	-1.3175E+2	7.8642E+0	-3.1359E+1	-2.6137E+1	-2.9143E+1	-2.7445E+1
1.3273E+4	-3.7917E+1	-1.3193E+2	1.0514E+1	-2.7632E+1	-2.8678E+1	-2.4833E+1	-2.3291E+1
1.4555E+4	-3.7188E+1	-1.3089E+2	7.0894E+0	-3.1369E+1	-2.8399E+1	-2.7540E+1	-2.9631E+1
1.5961E+4	-3.6515E+1	-1.2910E+2	8.8145E+0	-2.9780E+1	-2.5032E+1	-2.8882E+1	-2.6412E+1
1.7502E+4	-3.6086E+1	-1.2827E+2	6.7219E+0	-3.2197E+1	-2.9886E+1	-2.9827E+1	-2.7333E+1
1.9193E+4	-3.5299E+1	-1.2722E+2	8.9723E+0	-3.8013E+1	-2.6028E+1	-2.5118E+1	-2.6347E+1
2.1046E+4	-3.4679E+1	-1.2668E+2	6.8617E+0	-3.4029E+1	-2.5729E+1	-2.7853E+1	NaN
2.3079E+4	-3.3930E+1	-1.2695E+2	8.4503E+0	-2.5404E+1	-2.6144E+1	-2.7376E+1	NaN
2.5308E+4	-3.3251E+1	-1.2691E+2	7.8322E+0	-2.8565E+1	-2.4760E+1	-2.8537E+1	NaN
2.7752E+4	-3.2634E+1	-1.2569E+2	6.3229E+0	-3.1728E+1	-2.4781E+1	NaN	NaN
3.0432E+4	-3.1892E+1	-1.2649E+2	7.1884E+0	-3.1227E+1	-2.3552E+1	NaN	NaN
3.3371E+4	-3.1280E+1	-1.2724E+2	5.2721E+0	-3.1699E+1	-2.6771E+1	NaN	NaN
3.6594E+4	-3.0482E+1	-1.2791E+2	1.7351E+0	-3.5214E+1	NaN	NaN	NaN
4.0128E+4	-2.9797E+1	-1.2958E+2	2.3414E+0	-3.2610E+1	NaN	NaN	NaN
4.4003E+4	-2.9065E+1	-1.3083E+2	2.3387E+0	-3.2621E+1	NaN	NaN	NaN
4.8253E+4	-2.8346E+1	-1.3371E+2	3.1613E+0	-3.0003E+1	NaN	NaN	NaN
5.2912E+4	-2.7682E+1	-1.3548E+2	NaN	NaN	NaN	NaN	NaN
5.8023E+4	-2.6945E+1	-1.3889E+2	NaN	NaN	NaN	NaN	NaN
6.3626E+4	-2.6233E+1	-1.4276E+2	NaN	NaN	NaN	NaN	NaN
6.9771E+4	-2.5579E+1	-1.4702E+2	NaN	NaN	NaN	NaN	NaN
7.6509E+4	-2.4951E+1	-1.5276E+2	NaN	NaN	NaN	NaN	NaN
8.3898E+4	-2.4487E+1	-1.5882E+2	NaN	NaN	NaN	NaN	NaN
9.2000E+4	-2.4079E+1	-1.6591E+2	NaN	NaN	NaN	NaN	NaN
