%	Date:	2010-12-20	Time:	17:15:52
%	Sampling frequency		[Hz]:	204800
%	Generator amplitude		[V]:	0.031600
%	Settle time		[s]:	0.025000
%	Settle cycles:			5
%	Integration time		[s]:	0.025000
%	Integration cycles:			5
% Freq.	Amplitude	Phase	THD	HD 2	HD 3	HD 4	HD 5
% [Hz]	[dB]	[deg]	[%]	[dB ref fund]	[dB ref fund]	[dB ref fund]	[dB ref fund]
6.3207E+1	-3.8166E+1	-1.1738E+2	8.3586E+0	-3.0797E+1	-2.9793E+1	-2.3506E+1	-3.1905E+1
6.9311E+1	-3.8426E+1	-1.1941E+2	7.9781E+0	-2.3276E+1	-3.2734E+1	-3.7327E+1	-3.0251E+1
7.6005E+1	-3.8941E+1	-1.1006E+2	8.5981E+0	-2.2254E+1	-3.4980E+1	-3.0766E+1	-3.5433E+1
8.3345E+1	-3.7498E+1	-1.1146E+2	1.0460E+1	-2.5326E+1	-2.1770E+1	-3.0286E+1	-3.3766E+1
9.1394E+1	-3.7449E+1	-1.1526E+2	6.8592E+0	-3.1148E+1	-4.6805E+1	-3.4793E+1	-2.4456E+1
1.0022E+2	-3.6174E+1	-1.1428E+2	6.5890E+0	-2.5615E+1	-4.3672E+1	-3.6705E+1	-2.8728E+1
1.0990E+2	-3.5755E+1	-1.0913E+2	5.5763E+0	-4.5095E+1	-3.6071E+1	-2.5676E+1	-3.9032E+1
1.2051E+2	-3.5710E+1	-1.1132E+2	5.2971E+0	-2.7359E+1	-4.0915E+1	-3.0830E+1	-4.2100E+1
1.3215E+2	-3.5074E+1	-1.0720E+2	7.1364E+0	-2.5717E+1	-3.9124E+1	-2.7697E+1	-3.2291E+1
1.4491E+2	-3.3928E+1	-1.0433E+2	5.7547E+0	-2.8478E+1	-2.7532E+1	-4.4763E+1	-4.0299E+1
1.5891E+2	-3.3622E+1	-1.0571E+2	6.6064E+0	-3.5405E+1	-2.6712E+1	-2.8156E+1	-3.3816E+1
1.7426E+2	-3.3130E+1	-1.0139E+2	3.9953E+0	-3.0349E+1	-3.2547E+1	-4.1078E+1	-4.4055E+1
1.9108E+2	-3.2105E+1	-1.0261E+2	4.9572E+0	-3.3669E+1	-2.8656E+1	-3.8083E+1	-3.2928E+1
2.0954E+2	-3.1145E+1	-1.0268E+2	3.5064E+0	-3.8834E+1	-3.2190E+1	-3.5932E+1	-3.6204E+1
2.2977E+2	-3.0326E+1	-9.8803E+1	4.6385E+0	-2.7453E+1	-3.6039E+1	-4.5972E+1	-4.0983E+1
2.5196E+2	-2.9904E+1	-9.8706E+1	3.1998E+0	-4.3701E+1	-3.4440E+1	-3.2336E+1	-4.4264E+1
2.7630E+2	-2.9013E+1	-9.9790E+1	4.0124E+0	-3.6596E+1	-3.1598E+1	-3.2605E+1	-3.8242E+1
3.0298E+2	-2.8267E+1	-9.7998E+1	2.4917E+0	-3.7680E+1	-3.6480E+1	-3.6675E+1	-4.9877E+1
3.3224E+2	-2.7428E+1	-9.7992E+1	1.8302E+0	-3.6597E+1	-4.2868E+1	-4.4724E+1	-4.5129E+1
3.6433E+2	-2.6880E+1	-9.7849E+1	2.1098E+0	-3.7616E+1	-3.9225E+1	-3.9300E+1	-4.4565E+1
3.9951E+2	-2.5820E+1	-9.7544E+1	3.3355E+0	-3.4229E+1	-3.5176E+1	-3.6336E+1	-3.7017E+1
4.3810E+2	-2.5193E+1	-9.5923E+1	1.8074E+0	-4.4702E+1	-3.5880E+1	-4.8269E+1	-4.7070E+1
4.8040E+2	-2.4388E+1	-9.6588E+1	3.7605E+0	-3.9083E+1	-4.4455E+1	-2.9107E+1	-4.5780E+1
5.2680E+2	-2.3691E+1	-9.6442E+1	2.3935E+0	-4.2093E+1	-3.5328E+1	-3.8090E+1	-4.2032E+1
5.7767E+2	-2.2843E+1	-9.5835E+1	1.1519E+0	-5.8145E+1	-4.4158E+1	-4.0987E+1	-4.8832E+1
6.3346E+2	-2.1987E+1	-9.4952E+1	3.4954E+0	-4.5692E+1	-2.9683E+1	-5.5171E+1	-3.9351E+1
6.9464E+2	-2.1311E+1	-9.4942E+1	1.4942E+0	-5.4559E+1	-5.3667E+1	-4.0326E+1	-3.9111E+1
7.6173E+2	-2.0447E+1	-9.4276E+1	5.0826E-1	-5.2069E+1	-4.8002E+1	-6.3237E+1	-5.4809E+1
8.3529E+2	-1.9729E+1	-9.4695E+1	1.5334E+0	-3.8278E+1	-4.2013E+1	-5.8048E+1	-4.6573E+1
9.1596E+2	-1.8851E+1	-9.4131E+1	9.9260E-1	-4.3571E+1	-4.6051E+1	-5.4715E+1	-4.5788E+1
1.0044E+3	-1.8186E+1	-9.3983E+1	1.2546E+0	-3.9872E+1	-4.3160E+1	-5.3538E+1	-5.7714E+1
1.1014E+3	-1.7337E+1	-9.3860E+1	1.0463E+0	-4.6909E+1	-4.2685E+1	-4.8911E+1	-4.6503E+1
1.2078E+3	-1.6565E+1	-9.3346E+1	9.1931E-1	-4.3266E+1	-4.7699E+1	-4.8810E+1	-5.1404E+1
1.3244E+3	-1.5770E+1	-9.3568E+1	8.9171E-1	-4.1557E+1	-5.7301E+1	-5.1590E+1	-6.0722E+1
1.4523E+3	-1.4973E+1	-9.3711E+1	9.6360E-1	-4.1761E+1	-5.3940E+1	-5.4767E+1	-4.7257E+1
1.5926E+3	-1.4169E+1	-9.3595E+1	6.9349E-1	-4.7282E+1	-4.6105E+1	-5.4517E+1	-5.8723E+1
1.7464E+3	-1.3390E+1	-9.3394E+1	5.5642E-1	-4.8128E+1	-6.1859E+1	-5.2948E+1	-5.0066E+1
1.9151E+3	-1.2529E+1	-9.3346E+1	6.8785E-1	-4.5332E+1	-4.9014E+1	-5.5092E+1	-5.6246E+1
2.1000E+3	-1.1777E+1	-9.3553E+1	6.1372E-1	-4.5929E+1	-5.4481E+1	-6.1025E+1	-5.1091E+1
2.3028E+3	-1.0994E+1	-9.3485E+1	6.5014E-1	-4.5044E+1	-5.9429E+1	-5.2515E+1	-5.3744E+1
2.5252E+3	-1.0200E+1	-9.3479E+1	4.6914E-1	-4.8701E+1	-5.3162E+1	-5.6641E+1	-5.8162E+1
2.7691E+3	-9.4145E+0	-9.3906E+1	5.6887E-1	-4.5514E+1	-5.6682E+1	-7.2495E+1	-5.6848E+1
3.0365E+3	-8.6188E+0	-9.3782E+1	5.2583E-1	-4.7057E+1	-5.9826E+1	-5.1772E+1	-6.5746E+1
3.3297E+3	-7.8285E+0	-9.4061E+1	7.2655E-1	-4.3348E+1	-5.3147E+1	-6.5299E+1	-5.8567E+1
3.6513E+3	-7.0291E+0	-9.4204E+1	6.5400E-1	-4.4623E+1	-5.7601E+1	-5.8127E+1	-5.3007E+1
4.0039E+3	-6.2302E+0	-9.4348E+1	6.3011E-1	-4.4916E+1	-5.2973E+1	-5.6849E+1	-6.4461E+1
4.3906E+3	-5.4362E+0	-9.4551E+1	5.1797E-1	-4.7518E+1	-5.6010E+1	-5.6960E+1	-5.3371E+1
4.8146E+3	-4.6535E+0	-9.4777E+1	5.5476E-1	-4.6157E+1	-5.3845E+1	-5.6466E+1	-6.7806E+1
5.2796E+3	-3.8556E+0	-9.5160E+1	4.9349E-1	-4.6470E+1	-5.7458E+1	-7.8675E+1	-8.4796E+1
5.7895E+3	-3.0653E+0	-9.5430E+1	6.0053E-1	-4.4917E+1	-6.2671E+1	-5.7224E+1	-5.8562E+1
6.3486E+3	-2.2768E+0	-9.5821E+1	5.7145E-1	-4.5721E+1	-5.3750E+1	-5.8501E+1	-6.6249E+1
6.9617E+3	-1.4836E+0	-9.6240E+1	5.5815E-1	-4.5813E+1	-5.8268E+1	-5.7671E+1	-5.7615E+1
7.6340E+3	-6.9301E-1	-9.6658E+1	5.6447E-1	-4.6431E+1	-5.1366E+1	-5.9599E+1	-6.1438E+1
8.3713E+3	9.9880E-2	-9.7191E+1	6.0031E-1	-4.5178E+1	-5.2668E+1	-6.6372E+1	-7.3279E+1
9.1798E+3	8.9653E-1	-9.7745E+1	6.3330E-1	-4.5125E+1	-5.4114E+1	-6.0497E+1	-5.3364E+1
1.0066E+4	1.6920E+0	-9.8338E+1	6.0878E-1	-4.5267E+1	-5.3157E+1	-5.7130E+1	-6.2564E+1
1.1038E+4	2.4744E+0	-9.9013E+1	7.0884E-1	-4.4022E+1	-5.1642E+1	-5.5311E+1	-6.0771E+1
1.2104E+4	3.2681E+0	-9.9746E+1	6.3868E-1	-4.5199E+1	-5.1125E+1	-5.6139E+1	-6.3657E+1
1.3273E+4	4.0578E+0	-1.0058E+2	7.4378E-1	-4.3772E+1	-5.0506E+1	-5.5833E+1	-5.7326E+1
1.4555E+4	4.8482E+0	-1.0147E+2	7.3717E-1	-4.3857E+1	-4.9703E+1	-5.6729E+1	-6.4372E+1
1.5961E+4	5.6405E+0	-1.0246E+2	7.5905E-1	-4.3824E+1	-4.8799E+1	-5.7403E+1	-5.9382E+1
1.7502E+4	6.4259E+0	-1.0353E+2	8.7400E-1	-4.2652E+1	-4.7665E+1	-5.4632E+1	-5.8181E+1
1.9193E+4	7.2161E+0	-1.0471E+2	8.5341E-1	-4.2917E+1	-4.7872E+1	-5.4058E+1	-5.8267E+1
2.1046E+4	8.0077E+0	-1.0604E+2	9.3847E-1	-4.1811E+1	-4.7635E+1	-5.3067E+1	NaN
2.3079E+4	8.7979E+0	-1.0746E+2	1.0019E+0	-4.1449E+1	-4.6246E+1	-5.3004E+1	NaN
2.5308E+4	9.5886E+0	-1.0905E+2	1.0434E+0	-4.0949E+1	-4.5802E+1	-5.6585E+1	NaN
2.7752E+4	1.0378E+1	-1.1079E+2	1.1043E+0	-4.0332E+1	-4.5330E+1	NaN	NaN
3.0432E+4	1.1165E+1	-1.1270E+2	1.1919E+0	-3.9801E+1	-4.4272E+1	NaN	NaN
3.3371E+4	1.1954E+1	-1.1484E+2	1.1821E+0	-3.9328E+1	-4.6383E+1	NaN	NaN
3.6594E+4	1.2740E+1	-1.1716E+2	1.1755E+0	-3.8595E+1	NaN	NaN	NaN
4.0128E+4	1.3525E+1	-1.1973E+2	1.2513E+0	-3.8053E+1	NaN	NaN	NaN
4.4003E+4	1.4308E+1	-1.2257E+2	1.3510E+0	-3.7387E+1	NaN	NaN	NaN
4.8253E+4	1.5082E+1	-1.2571E+2	1.3763E+0	-3.7226E+1	NaN	NaN	NaN
5.2912E+4	1.5851E+1	-1.2918E+2	NaN	NaN	NaN	NaN	NaN
5.8023E+4	1.6614E+1	-1.3302E+2	NaN	NaN	NaN	NaN	NaN
6.3626E+4	1.7361E+1	-1.3725E+2	NaN	NaN	NaN	NaN	NaN
6.9771E+4	1.8093E+1	-1.4192E+2	NaN	NaN	NaN	NaN	NaN
7.6509E+4	1.8803E+1	-1.4706E+2	NaN	NaN	NaN	NaN	NaN
8.3898E+4	1.9485E+1	-1.5271E+2	NaN	NaN	NaN	NaN	NaN
9.2000E+4	2.0133E+1	-1.5890E+2	NaN	NaN	NaN	NaN	NaN
