%	Date:	2010-12-14	Time:	20:24:14
%	Sampling frequency		[Hz]:	204800
%	Generator amplitude		[V]:	0.20000
%	Settle time		[s]:	0.025000
%	Settle cycles:			5
%	Integration time		[s]:	0.025000
%	Integration cycles:			5
% Freq.	Amplitude	Phase	THD	HD 2	HD 3	HD 4	HD 5
% [Hz]	[dB]	[deg]	[%]	[dB ref fund]	[dB ref fund]	[dB ref fund]	[dB ref fund]
3.7476E+2	-5.7981E+0	1.7977E+2	1.4272E-2	-7.9481E+1	-8.3580E+1	-9.0332E+1	-8.4216E+1
4.0185E+2	-5.7986E+0	1.7974E+2	4.6285E-3	-9.0444E+1	-1.0737E+2	-9.4284E+1	-9.0715E+1
4.3089E+2	-5.7989E+0	1.7970E+2	7.1374E-3	-8.9540E+1	-9.6259E+1	-9.0287E+1	-8.5513E+1
4.6203E+2	-5.7977E+0	1.7967E+2	8.5779E-3	-8.2605E+1	-9.2626E+1	-9.0566E+1	-9.3512E+1
4.9542E+2	-5.7984E+0	1.7964E+2	5.9303E-3	-9.2376E+1	-8.6992E+1	-9.8176E+1	-9.1039E+1
5.3122E+2	-5.7990E+0	1.7961E+2	6.3616E-3	-9.2302E+1	-9.9778E+1	-8.6315E+1	-8.9927E+1
5.6961E+2	-5.7980E+0	1.7957E+2	7.0611E-3	-8.6370E+1	-8.8742E+1	-8.9683E+1	-9.5730E+1
6.1077E+2	-5.7988E+0	1.7953E+2	8.9246E-3	-8.6254E+1	-8.8290E+1	-8.4514E+1	-9.2391E+1
6.5491E+2	-5.7986E+0	1.7949E+2	6.7476E-3	-8.6111E+1	-9.1103E+1	-9.1251E+1	-9.2373E+1
7.0224E+2	-5.7986E+0	1.7945E+2	9.1654E-3	-8.5473E+1	-8.4665E+1	-8.7129E+1	-9.6732E+1
7.5299E+2	-5.7986E+0	1.7940E+2	5.0784E-3	-9.1858E+1	-9.7989E+1	-8.7889E+1	-9.8463E+1
8.0740E+2	-5.7986E+0	1.7935E+2	8.6089E-3	-8.4998E+1	-9.0899E+1	-8.4845E+1	-9.8019E+1
8.6575E+2	-5.7984E+0	1.7930E+2	5.5863E-3	-8.7801E+1	-9.3995E+1	-9.5313E+1	-9.1143E+1
9.2832E+2	-5.7984E+0	1.7924E+2	7.7613E-3	-8.6238E+1	-8.6238E+1	-9.1090E+1	-9.3096E+1
9.9540E+2	-5.7992E+0	1.7918E+2	6.3711E-3	-8.7507E+1	-8.9220E+1	-9.0282E+1	-9.8254E+1
1.0673E+3	-5.7988E+0	1.7912E+2	8.8249E-3	-8.2650E+1	-9.0442E+1	-9.4883E+1	-8.9478E+1
1.1445E+3	-5.7992E+0	1.7905E+2	5.7712E-3	-8.6238E+1	-9.3491E+1	-9.3496E+1	-1.0235E+2
1.2272E+3	-5.7988E+0	1.7898E+2	6.6077E-3	-8.5279E+1	-9.4784E+1	-9.2445E+1	-9.3023E+1
1.3159E+3	-5.7995E+0	1.7890E+2	5.8598E-3	-9.2653E+1	-8.8456E+1	-8.8862E+1	-9.7841E+1
1.4110E+3	-5.7993E+0	1.7882E+2	1.2443E-2	-7.8534E+1	-9.0736E+1	-9.2405E+1	-1.0308E+2
1.5129E+3	-5.7991E+0	1.7873E+2	7.2511E-3	-8.3043E+1	-1.0959E+2	-1.0411E+2	-9.6108E+1
1.6223E+3	-5.7993E+0	1.7864E+2	8.6533E-3	-8.2418E+1	-9.4413E+1	-9.6384E+1	-8.9337E+1
1.7395E+3	-5.7995E+0	1.7853E+2	6.9775E-3	-8.4699E+1	-9.4231E+1	-9.0665E+1	-9.6131E+1
1.8652E+3	-5.7992E+0	1.7843E+2	8.3320E-3	-8.3182E+1	-9.2075E+1	-1.0476E+2	-8.8289E+1
2.0000E+3	-5.7997E+0	1.7831E+2	1.0614E-2	-8.0622E+1	-9.2492E+1	-9.5103E+1	-8.7623E+1
2.1445E+3	-5.8002E+0	1.7818E+2	1.0152E-2	-8.0423E+1	-9.5314E+1	-9.1378E+1	-9.6703E+1
2.2995E+3	-5.7999E+0	1.7805E+2	1.1768E-2	-7.9289E+1	-9.5830E+1	-9.0467E+1	-9.0415E+1
2.4657E+3	-5.8002E+0	1.7791E+2	1.4600E-2	-7.7154E+1	-9.0065E+1	-9.1646E+1	-9.4093E+1
2.6439E+3	-5.8005E+0	1.7776E+2	1.2635E-2	-7.8331E+1	-9.1442E+1	-9.7061E+1	-9.4384E+1
2.8349E+3	-5.8004E+0	1.7759E+2	1.6931E-2	-7.5932E+1	-9.1240E+1	-8.8451E+1	-9.0138E+1
3.0398E+3	-5.8009E+0	1.7742E+2	1.5472E-2	-7.6720E+1	-9.0585E+1	-8.8908E+1	-9.3010E+1
3.2595E+3	-5.8011E+0	1.7723E+2	1.5886E-2	-7.6562E+1	-9.1785E+1	-8.6509E+1	-9.5752E+1
3.4951E+3	-5.8013E+0	1.7703E+2	1.7292E-2	-7.5570E+1	-9.2103E+1	-8.9694E+1	-9.3226E+1
3.7476E+3	-5.8021E+0	1.7682E+2	1.6493E-2	-7.6055E+1	-9.1937E+1	-9.1512E+1	-8.9783E+1
4.0185E+3	-5.8024E+0	1.7659E+2	2.0481E-2	-7.4051E+1	-9.6684E+1	-9.4126E+1	-8.6995E+1
4.3089E+3	-5.8025E+0	1.7634E+2	2.1559E-2	-7.3591E+1	-8.9139E+1	-9.4898E+1	-8.9238E+1
4.6203E+3	-5.8031E+0	1.7608E+2	2.3955E-2	-7.2602E+1	-9.0463E+1	-1.0896E+2	-8.8097E+1
4.9542E+3	-5.8036E+0	1.7579E+2	2.3247E-2	-7.2817E+1	-9.3366E+1	-9.0618E+1	-9.3631E+1
5.3122E+3	-5.8040E+0	1.7549E+2	2.6276E-2	-7.1717E+1	-9.0119E+1	-9.1467E+1	-1.0937E+2
5.6961E+3	-5.8048E+0	1.7516E+2	2.7125E-2	-7.1408E+1	-9.4976E+1	-9.5042E+1	-9.1998E+1
6.1077E+3	-5.8057E+0	1.7481E+2	3.2460E-2	-6.9896E+1	-8.7637E+1	-8.9354E+1	-1.0321E+2
6.5491E+3	-5.8063E+0	1.7444E+2	3.4293E-2	-6.9498E+1	-8.4951E+1	-8.6990E+1	-9.8381E+1
7.0224E+3	-5.8077E+0	1.7404E+2	2.9539E-2	-7.0877E+1	-8.5249E+1	-8.8474E+1	-8.9433E+1
7.5299E+3	-5.8085E+0	1.7361E+2	3.0975E-2	-7.0428E+1	-8.6255E+1	-9.3047E+1	-8.6083E+1
8.0740E+3	-5.8100E+0	1.7314E+2	3.1383E-2	-7.0324E+1	-8.5550E+1	-8.6811E+1	-9.0928E+1
8.6575E+3	-5.8111E+0	1.7265E+2	4.0931E-2	-6.7899E+1	-8.5033E+1	-8.7138E+1	-9.6330E+1
9.2832E+3	-5.8125E+0	1.7212E+2	4.1265E-2	-6.7853E+1	-8.4181E+1	-8.6967E+1	-9.2898E+1
9.9540E+3	-5.8141E+0	1.7155E+2	4.5888E-2	-6.6910E+1	-8.4301E+1	-9.1344E+1	-8.6137E+1
1.0673E+4	-5.8162E+0	1.7094E+2	5.0536E-2	-6.6059E+1	-9.0114E+1	-9.2455E+1	-8.2191E+1
1.1445E+4	-5.8182E+0	1.7029E+2	5.3997E-2	-6.5405E+1	-9.2668E+1	-8.5827E+1	-9.4384E+1
1.2272E+4	-5.8206E+0	1.6959E+2	5.6041E-2	-6.5158E+1	-8.8967E+1	-8.1314E+1	-9.3354E+1
1.3159E+4	-5.8236E+0	1.6884E+2	6.2003E-2	-6.4246E+1	-8.1082E+1	-1.0061E+2	-9.4273E+1
1.4110E+4	-5.8262E+0	1.6803E+2	7.0964E-2	-6.3011E+1	-8.7413E+1	-8.8608E+1	-9.3616E+1
1.5129E+4	-5.8296E+0	1.6716E+2	7.4902E-2	-6.2549E+1	-9.1042E+1	-8.6073E+1	-8.7456E+1
1.6223E+4	-5.8340E+0	1.6624E+2	7.9995E-2	-6.2087E+1	-8.2528E+1	-7.8464E+1	-8.7826E+1
1.7395E+4	-5.8380E+0	1.6524E+2	8.4101E-2	-6.1538E+1	-9.0244E+1	-8.6656E+1	-8.6186E+1
1.8652E+4	-5.8438E+0	1.6417E+2	8.8273E-2	-6.1154E+1	-8.0953E+1	-8.5937E+1	-8.7003E+1
2.0000E+4	-5.8498E+0	1.6303E+2	1.0053E-1	-5.9967E+1	-9.0961E+1	-8.8407E+1	-9.1529E+1
