%	Date:	2010-12-14	Time:	20:14:38
%	Sampling frequency		[Hz]:	204800
%	Generator amplitude		[V]:	0.20000
%	Settle time		[s]:	0.025000
%	Settle cycles:			5
%	Integration time		[s]:	0.025000
%	Integration cycles:			5
% Freq.	Amplitude	Phase	THD	HD 2	HD 3	HD 4	HD 5
% [Hz]	[dB]	[deg]	[%]	[dB ref fund]	[dB ref fund]	[dB ref fund]	[dB ref fund]
3.7476E+2	-3.2972E-2	1.7978E+2	1.3208E-2	-7.8479E+1	-9.7319E+1	-9.6870E+1	-8.5437E+1
4.0185E+2	-3.3205E-2	1.7975E+2	7.1803E-3	-8.7454E+1	-8.8752E+1	-8.7640E+1	-9.5176E+1
4.3089E+2	-3.4146E-2	1.7972E+2	7.6220E-3	-8.5204E+1	-8.8062E+1	-1.0629E+2	-8.9184E+1
4.6203E+2	-3.3795E-2	1.7969E+2	7.4344E-3	-8.7888E+1	-9.5782E+1	-8.6801E+1	-8.8104E+1
4.9542E+2	-3.3772E-2	1.7966E+2	9.0362E-3	-8.3874E+1	-8.6959E+1	-9.3327E+1	-8.7990E+1
5.3122E+2	-3.3243E-2	1.7963E+2	1.4187E-2	-7.9537E+1	-8.2877E+1	-8.6176E+1	-8.8440E+1
5.6961E+2	-3.3868E-2	1.7959E+2	1.1425E-2	-7.9178E+1	-9.7030E+1	-9.1839E+1	-9.9332E+1
6.1077E+2	-3.3120E-2	1.7956E+2	1.3688E-2	-8.0800E+1	-8.0870E+1	-9.2196E+1	-8.7882E+1
6.5491E+2	-3.3127E-2	1.7952E+2	1.0031E-2	-8.0322E+1	-9.3460E+1	-9.7092E+1	-9.8851E+1
7.0224E+2	-3.3730E-2	1.7947E+2	9.7298E-3	-8.2958E+1	-8.6605E+1	-8.7501E+1	-9.3527E+1
7.5299E+2	-3.3373E-2	1.7942E+2	1.2307E-2	-8.0104E+1	-9.1436E+1	-8.7791E+1	-8.5228E+1
8.0740E+2	-3.3387E-2	1.7938E+2	1.3129E-2	-7.9924E+1	-9.2407E+1	-8.2430E+1	-9.1133E+1
8.6575E+2	-3.3748E-2	1.7933E+2	1.2570E-2	-8.0355E+1	-8.9284E+1	-8.5317E+1	-8.6078E+1
9.2832E+2	-3.3626E-2	1.7928E+2	1.2637E-2	-7.8769E+1	-8.7223E+1	-1.0054E+2	-9.1492E+1
9.9540E+2	-3.3524E-2	1.7922E+2	1.1542E-2	-8.0279E+1	-8.7971E+1	-8.6346E+1	-1.0530E+2
1.0673E+3	-3.3245E-2	1.7916E+2	9.2744E-3	-8.2797E+1	-8.6860E+1	-9.3341E+1	-9.0832E+1
1.1445E+3	-3.3928E-2	1.7909E+2	1.2559E-2	-7.9926E+1	-8.5855E+1	-9.1259E+1	-8.6467E+1
1.2272E+3	-3.3941E-2	1.7903E+2	1.0440E-2	-8.2235E+1	-8.8072E+1	-8.4742E+1	-1.1206E+2
1.3159E+3	-3.3942E-2	1.7895E+2	1.2364E-2	-7.8662E+1	-1.0491E+2	-8.8249E+1	-9.8240E+1
1.4110E+3	-3.4166E-2	1.7887E+2	1.2892E-2	-7.8712E+1	-9.6669E+1	-8.9770E+1	-8.7217E+1
1.5129E+3	-3.4135E-2	1.7879E+2	8.2998E-3	-8.4840E+1	-9.2570E+1	-8.9121E+1	-8.7376E+1
1.6223E+3	-3.4165E-2	1.7870E+2	1.0460E-2	-8.2074E+1	-9.0719E+1	-9.4937E+1	-8.4474E+1
1.7395E+3	-3.4630E-2	1.7860E+2	8.8839E-3	-8.1680E+1	-9.9701E+1	-9.4788E+1	-9.1792E+1
1.8652E+3	-3.4532E-2	1.7850E+2	1.1543E-2	-7.9181E+1	-9.0361E+1	-9.9536E+1	-9.6605E+1
2.0000E+3	-3.4878E-2	1.7838E+2	1.0285E-2	-8.1136E+1	-9.3264E+1	-8.7335E+1	-9.2509E+1
2.1445E+3	-3.5383E-2	1.7826E+2	1.5285E-2	-7.7092E+1	-1.1070E+2	-8.4207E+1	-1.0587E+2
2.2995E+3	-3.4725E-2	1.7814E+2	1.0660E-2	-7.9820E+1	-1.1400E+2	-9.0961E+1	-9.8756E+1
2.4657E+3	-3.5480E-2	1.7800E+2	1.4227E-2	-7.7157E+1	-9.5382E+1	-9.6790E+1	-9.3032E+1
2.6439E+3	-3.5617E-2	1.7786E+2	1.5887E-2	-7.7129E+1	-8.7618E+1	-8.5214E+1	-8.9478E+1
2.8349E+3	-3.6407E-2	1.7770E+2	1.6000E-2	-7.6253E+1	-9.3039E+1	-9.0731E+1	-9.2480E+1
3.0398E+3	-3.6966E-2	1.7753E+2	1.7155E-2	-7.5670E+1	-1.0726E+2	-8.9631E+1	-8.9140E+1
3.2595E+3	-3.7321E-2	1.7735E+2	1.4196E-2	-7.7630E+1	-9.3815E+1	-8.9118E+1	-8.9016E+1
3.4951E+3	-3.8072E-2	1.7716E+2	1.6610E-2	-7.6199E+1	-9.1005E+1	-8.7763E+1	-8.9488E+1
3.7476E+3	-3.8097E-2	1.7695E+2	1.8563E-2	-7.5006E+1	-9.3486E+1	-9.1902E+1	-8.7484E+1
4.0185E+3	-3.9014E-2	1.7673E+2	1.8618E-2	-7.4969E+1	-8.5841E+1	-9.9223E+1	-1.0039E+2
4.3089E+3	-3.9553E-2	1.7649E+2	2.2404E-2	-7.3400E+1	-8.4959E+1	-8.9259E+1	-9.9617E+1
4.6203E+3	-4.0384E-2	1.7624E+2	2.1485E-2	-7.3925E+1	-8.7154E+1	-8.4823E+1	-9.3595E+1
4.9542E+3	-4.1360E-2	1.7597E+2	2.3890E-2	-7.2857E+1	-9.7119E+1	-8.4690E+1	-8.7728E+1
5.3122E+3	-4.2076E-2	1.7568E+2	2.7978E-2	-7.1376E+1	-8.7477E+1	-8.5652E+1	-9.0354E+1
5.6961E+3	-4.2986E-2	1.7536E+2	2.5841E-2	-7.1906E+1	-9.3666E+1	-8.8938E+1	-9.2201E+1
6.1077E+3	-4.4579E-2	1.7503E+2	2.8886E-2	-7.0989E+1	-9.0604E+1	-8.9279E+1	-8.7581E+1
6.5491E+3	-4.5670E-2	1.7467E+2	3.1847E-2	-7.0061E+1	-8.8151E+1	-9.0723E+1	-9.3626E+1
7.0224E+3	-4.7893E-2	1.7428E+2	3.2422E-2	-6.9920E+1	-9.1641E+1	-9.4384E+1	-8.6559E+1
7.5299E+3	-4.9319E-2	1.7387E+2	3.5226E-2	-6.9127E+1	-9.6856E+1	-8.9034E+1	-9.4240E+1
8.0740E+3	-5.1562E-2	1.7343E+2	4.3025E-2	-6.7500E+1	-9.0535E+1	-8.2698E+1	-8.9855E+1
8.6575E+3	-5.3825E-2	1.7296E+2	4.0815E-2	-6.7837E+1	-1.0216E+2	-8.8066E+1	-9.3980E+1
9.2832E+3	-5.6487E-2	1.7245E+2	4.3396E-2	-6.7302E+1	-8.9897E+1	-9.0681E+1	-9.5031E+1
9.9540E+3	-5.9917E-2	1.7191E+2	4.7496E-2	-6.6543E+1	-8.9355E+1	-8.6369E+1	-9.3501E+1
