%	Date:	2010-12-17	Time:	18:41:53
%	Sampling frequency		[Hz]:	204800
%	Generator amplitude		[V]:	2.0000
%	Settle time		[s]:	0.025000
%	Settle cycles:			5
%	Integration time		[s]:	0.025000
%	Integration cycles:			5
% Freq.	Amplitude	Phase	THD	HD 2	HD 3	HD 4	HD 5
% [Hz]	[dB]	[deg]	[%]	[dB ref fund]	[dB ref fund]	[dB ref fund]	[dB ref fund]
6.5231E+3	1.7904E-3	-1.3729E-1	5.8814E-3	-8.5260E+1	-9.3522E+1	-1.0594E+2	-1.0980E+2
7.0596E+3	1.6694E-3	-1.4845E-1	6.2464E-3	-8.4627E+1	-9.3722E+1	-1.0814E+2	-1.0803E+2
7.6401E+3	1.5477E-3	-1.6052E-1	6.5878E-3	-8.4115E+1	-9.3647E+1	-1.0746E+2	-1.0895E+2
8.2684E+3	1.3981E-3	-1.7353E-1	6.8836E-3	-8.3678E+1	-9.3799E+1	-1.0737E+2	-1.0791E+2
8.9484E+3	1.2208E-3	-1.8756E-1	7.2644E-3	-8.3169E+1	-9.3753E+1	-1.0667E+2	-1.0884E+2
9.6843E+3	1.0659E-3	-2.0269E-1	7.5042E-3	-8.2849E+1	-9.3905E+1	-1.0604E+2	-1.0999E+2
1.0481E+4	8.8205E-4	-2.1901E-1	7.8199E-3	-8.2454E+1	-9.4095E+1	-1.0501E+2	-1.0989E+2
1.1343E+4	6.5451E-4	-2.3661E-1	8.0194E-3	-8.2208E+1	-9.4380E+1	-1.0435E+2	-1.0822E+2
1.2275E+4	3.9476E-4	-2.5556E-1	8.2581E-3	-8.1910E+1	-9.4882E+1	-1.0371E+2	-1.1002E+2
1.3285E+4	1.5412E-4	-2.7597E-1	8.4281E-3	-8.1706E+1	-9.5299E+1	-1.0352E+2	-1.0940E+2
1.4377E+4	-1.5088E-4	-2.9796E-1	8.6000E-3	-8.1518E+1	-9.5385E+1	-1.0318E+2	-1.1049E+2
1.5560E+4	-4.6183E-4	-3.2163E-1	8.8154E-3	-8.1273E+1	-9.6155E+1	-1.0213E+2	-1.1045E+2
1.6839E+4	-8.2985E-4	-3.4712E-1	8.9124E-3	-8.1151E+1	-9.6900E+1	-1.0216E+2	-1.1179E+2
1.8224E+4	-1.2226E-3	-3.7454E-1	8.9010E-3	-8.1155E+1	-9.7232E+1	-1.0264E+2	-1.0827E+2
1.9723E+4	-1.4950E-3	-4.0393E-1	1.0049E-2	-8.0042E+1	-1.0125E+2	-1.0111E+2	-1.0374E+2
2.1345E+4	-2.0885E-3	-4.3573E-1	8.8941E-3	-8.1135E+1	-9.8522E+1	-1.0154E+2	NaN
2.3100E+4	-2.6014E-3	-4.6986E-1	8.9088E-3	-8.1112E+1	-9.8252E+1	-1.0335E+2	NaN
2.5000E+4	-3.1051E-3	-5.0650E-1	8.8979E-3	-8.1112E+1	-9.8333E+1	-1.0518E+2	NaN
