%	Date:	2010-12-16	Time:	15:20:35
%	Sampling frequency		[Hz]:	204800
%	Generator amplitude		[V]:	2.0000
%	Settle time		[s]:	0.025000
%	Settle cycles:			5
%	Integration time		[s]:	0.025000
%	Integration cycles:			5
% Freq.	Amplitude	Phase	THD	HD 2	HD 3	HD 4	HD 5
% [Hz]	[dB]	[deg]	[%]	[dB ref fund]	[dB ref fund]	[dB ref fund]	[dB ref fund]
1.6223E+3	-2.9016E-2	1.7961E+2	9.6936E-4	-1.0675E+2	-1.0290E+2	-1.0965E+2	-1.0970E+2
1.7395E+3	-2.9180E-2	1.7958E+2	1.0393E-3	-1.0082E+2	-1.1394E+2	-1.2753E+2	-1.0676E+2
1.8652E+3	-2.9258E-2	1.7955E+2	1.0452E-3	-1.0242E+2	-1.1046E+2	-1.1209E+2	-1.0434E+2
2.0000E+3	-2.9417E-2	1.7952E+2	1.1914E-3	-1.0749E+2	-1.0017E+2	-1.0599E+2	-1.1564E+2
2.1445E+3	-2.9513E-2	1.7948E+2	1.1309E-3	-1.0494E+2	-1.0322E+2	-1.0649E+2	-1.0590E+2
2.2995E+3	-2.9695E-2	1.7944E+2	7.2509E-4	-1.1188E+2	-1.0895E+2	-1.0692E+2	-1.0885E+2
2.4657E+3	-2.9884E-2	1.7940E+2	8.2311E-4	-1.0733E+2	-1.0468E+2	-1.1872E+2	-1.0858E+2
2.6439E+3	-3.0123E-2	1.7935E+2	9.3364E-4	-1.0388E+2	-1.0796E+2	-1.0990E+2	-1.0699E+2
2.8349E+3	-3.0274E-2	1.7930E+2	1.0977E-3	-1.0310E+2	-1.0472E+2	-1.0948E+2	-1.0577E+2
3.0398E+3	-3.0486E-2	1.7925E+2	7.0893E-4	-1.0549E+2	-1.1200E+2	-1.2274E+2	-1.0819E+2
3.2595E+3	-3.0718E-2	1.7920E+2	7.9095E-4	-1.0513E+2	-1.1167E+2	-1.1109E+2	-1.0763E+2
3.4951E+3	-3.0959E-2	1.7914E+2	1.5026E-3	-1.0066E+2	-1.0127E+2	-1.1000E+2	-1.0258E+2
3.7476E+3	-3.1248E-2	1.7908E+2	1.0802E-3	-1.0515E+2	-1.0314E+2	-1.1033E+2	-1.0548E+2
4.0185E+3	-3.1529E-2	1.7901E+2	9.2568E-4	-1.0425E+2	-1.1462E+2	-1.0567E+2	-1.0756E+2
4.3089E+3	-3.1886E-2	1.7894E+2	1.4142E-3	-1.0756E+2	-9.8142E+1	-1.1356E+2	-1.0608E+2
4.6203E+3	-3.2222E-2	1.7886E+2	1.2627E-3	-1.1690E+2	-9.9885E+1	-1.1489E+2	-1.0288E+2
4.9542E+3	-3.2654E-2	1.7878E+2	1.2254E-3	-1.0062E+2	-1.0336E+2	-1.0938E+2	-1.1234E+2
5.3122E+3	-3.3066E-2	1.7869E+2	8.5318E-4	-1.0669E+2	-1.0367E+2	-1.1179E+2	-1.1753E+2
5.6961E+3	-3.3497E-2	1.7860E+2	1.0230E-3	-1.0150E+2	-1.0599E+2	-1.1078E+2	-1.2443E+2
6.1077E+3	-3.3969E-2	1.7850E+2	1.0908E-3	-1.0104E+2	-1.2351E+2	-1.0719E+2	-1.0684E+2
6.5491E+3	-3.4533E-2	1.7839E+2	1.1567E-3	-1.0516E+2	-1.0246E+2	-1.0396E+2	-1.1193E+2
7.0224E+3	-3.5196E-2	1.7828E+2	9.7257E-4	-1.0400E+2	-1.0515E+2	-1.0774E+2	-1.1131E+2
7.5299E+3	-3.5832E-2	1.7815E+2	9.0188E-4	-1.0173E+2	-1.1618E+2	-1.2583E+2	-1.0939E+2
8.0740E+3	-3.6496E-2	1.7802E+2	1.2965E-3	-1.0042E+2	-1.0599E+2	-1.0625E+2	-1.0547E+2
8.6575E+3	-3.7247E-2	1.7788E+2	2.0050E-3	-9.4764E+1	-1.0370E+2	-1.0824E+2	-1.0981E+2
9.2832E+3	-3.8124E-2	1.7773E+2	1.6807E-3	-9.6234E+1	-1.0491E+2	-1.1290E+2	-1.1153E+2
9.9540E+3	-3.9048E-2	1.7757E+2	2.1681E-3	-9.3980E+1	-1.0428E+2	-1.1538E+2	-1.0524E+2
1.0673E+4	-4.0063E-2	1.7740E+2	1.5031E-3	-9.8106E+1	-1.0656E+2	-1.0314E+2	-1.2212E+2
1.1445E+4	-4.1183E-2	1.7721E+2	1.9467E-3	-9.4661E+1	-1.0701E+2	-1.1357E+2	-1.0895E+2
1.2272E+4	-4.2379E-2	1.7701E+2	2.0308E-3	-9.4457E+1	-1.0426E+2	-1.1495E+2	-1.0874E+2
1.3159E+4	-4.3727E-2	1.7680E+2	2.7425E-3	-9.2873E+1	-9.7876E+1	-1.0944E+2	-1.0211E+2
1.4110E+4	-4.5216E-2	1.7657E+2	3.1602E-3	-9.0469E+1	-1.0205E+2	-1.1787E+2	-1.0432E+2
1.5129E+4	-4.6721E-2	1.7633E+2	3.2852E-3	-9.0228E+1	-1.0027E+2	-1.1412E+2	-1.0489E+2
1.6223E+4	-4.8468E-2	1.7607E+2	3.6882E-3	-8.8865E+1	-1.0320E+2	-1.0935E+2	-1.1663E+2
1.7395E+4	-5.0389E-2	1.7579E+2	3.9474E-3	-8.8611E+1	-9.7850E+1	-1.0799E+2	-1.1835E+2
1.8652E+4	-5.2418E-2	1.7549E+2	4.4014E-3	-8.7509E+1	-9.8588E+1	-1.1527E+2	-1.0676E+2
2.0000E+4	-5.4658E-2	1.7517E+2	4.9898E-3	-8.6409E+1	-9.8312E+1	-1.0302E+2	-1.1185E+2
