%	Date:	2010-12-16	Time:	15:27:49
%	Sampling frequency		[Hz]:	204800
%	Generator amplitude		[V]:	0.20000
%	Settle time		[s]:	0.025000
%	Settle cycles:			5
%	Integration time		[s]:	0.025000
%	Integration cycles:			5
% Freq.	Amplitude	Phase	THD	HD 2	HD 3	HD 4	HD 5
% [Hz]	[dB]	[deg]	[%]	[dB ref fund]	[dB ref fund]	[dB ref fund]	[dB ref fund]
3.7476E+2	-2.7288E-2	1.7999E+2	4.7741E-3	-8.9780E+1	-9.5284E+1	-9.2742E+1	-9.3989E+1
4.0185E+2	-2.7763E-2	1.7998E+2	7.6000E-3	-9.4541E+1	-8.4083E+1	-1.0556E+2	-8.8264E+1
4.3089E+2	-2.7567E-2	1.7997E+2	1.1294E-2	-9.1229E+1	-8.1227E+1	-9.0738E+1	-8.4414E+1
4.6203E+2	-2.8451E-2	1.7996E+2	5.1126E-3	-8.7905E+1	-9.2308E+1	-9.4845E+1	-1.0104E+2
4.9542E+2	-2.7793E-2	1.7994E+2	6.8818E-3	-9.6568E+1	-8.4510E+1	-9.2825E+1	-9.3431E+1
5.3122E+2	-2.7898E-2	1.7993E+2	6.6231E-3	-8.9542E+1	-9.8202E+1	-8.6050E+1	-9.1932E+1
5.6961E+2	-2.7944E-2	1.7991E+2	5.1671E-3	-9.4903E+1	-8.7054E+1	-9.7007E+1	-9.7525E+1
6.1077E+2	-2.7866E-2	1.7990E+2	7.4192E-3	-9.1260E+1	-9.0450E+1	-8.4488E+1	-9.5273E+1
6.5491E+2	-2.7852E-2	1.7989E+2	7.0129E-3	-8.5772E+1	-9.4002E+1	-8.7571E+1	-9.9090E+1
7.0224E+2	-2.8164E-2	1.7987E+2	5.6868E-3	-9.6246E+1	-9.2277E+1	-9.4310E+1	-8.6917E+1
7.5299E+2	-2.8198E-2	1.7985E+2	1.0876E-2	-8.5327E+1	-8.4958E+1	-8.6064E+1	-8.4911E+1
8.0740E+2	-2.7807E-2	1.7984E+2	4.9715E-3	-8.7171E+1	-9.8255E+1	-9.6452E+1	-9.7509E+1
8.6575E+2	-2.8143E-2	1.7982E+2	8.8149E-3	-9.1954E+1	-8.3455E+1	-8.5997E+1	-9.9754E+1
9.2832E+2	-2.7953E-2	1.7980E+2	6.3067E-3	-9.1490E+1	-9.1094E+1	-9.3734E+1	-8.6846E+1
9.9540E+2	-2.8465E-2	1.7978E+2	6.7845E-3	-9.8386E+1	-8.5080E+1	-1.1377E+2	-8.8701E+1
1.0673E+3	-2.7833E-2	1.7976E+2	5.2129E-3	-8.9518E+1	-9.3251E+1	-9.1298E+1	-9.4142E+1
1.1445E+3	-2.8040E-2	1.7974E+2	8.3403E-3	-8.9732E+1	-9.0597E+1	-8.8461E+1	-8.4442E+1
1.2272E+3	-2.8340E-2	1.7972E+2	6.1045E-3	-9.7723E+1	-9.2857E+1	-8.7169E+1	-8.9505E+1
1.3159E+3	-2.8369E-2	1.7969E+2	8.8098E-3	-9.0020E+1	-8.5937E+1	-9.2177E+1	-8.4423E+1
1.4110E+3	-2.8793E-2	1.7967E+2	7.2109E-3	-9.8996E+1	-1.1549E+2	-9.3606E+1	-8.3340E+1
1.5129E+3	-2.8737E-2	1.7964E+2	1.0040E-2	-8.6279E+1	-8.4261E+1	-8.6170E+1	-8.8070E+1
1.6223E+3	-2.8975E-2	1.7962E+2	5.0958E-3	-9.1054E+1	-9.8389E+1	-8.8814E+1	-9.4517E+1
