%	Date:	2010-12-16	Time:	15:26:51
%	Sampling frequency		[Hz]:	204800
%	Generator amplitude		[V]:	0.20000
%	Settle time		[s]:	0.025000
%	Settle cycles:			5
%	Integration time		[s]:	0.025000
%	Integration cycles:			5
% Freq.	Amplitude	Phase	THD	HD 2	HD 3	HD 4	HD 5
% [Hz]	[dB]	[deg]	[%]	[dB ref fund]	[dB ref fund]	[dB ref fund]	[dB ref fund]
8.6575E+2	-2.8064E-2	1.7951E+2	8.2722E-3	-8.3132E+1	-9.5894E+1	-8.9044E+1	-9.3211E+1
9.2832E+2	-2.8076E-2	1.7947E+2	6.2269E-3	-8.5691E+1	-9.4387E+1	-9.1938E+1	-9.7548E+1
9.9540E+2	-2.8166E-2	1.7943E+2	8.4211E-3	-8.8946E+1	-8.4526E+1	-8.9655E+1	-8.9182E+1
1.0673E+3	-2.8542E-2	1.7938E+2	9.8373E-3	-8.1489E+1	-9.7691E+1	-9.0077E+1	-8.8453E+1
1.1445E+3	-2.8126E-2	1.7933E+2	8.9508E-3	-8.2436E+1	-1.0711E+2	-8.7562E+1	-9.2742E+1
1.2272E+3	-2.8039E-2	1.7928E+2	7.9127E-3	-8.5339E+1	-8.9257E+1	-1.0439E+2	-8.6751E+1
1.3159E+3	-2.8244E-2	1.7922E+2	1.3009E-2	-7.7984E+1	-9.2660E+1	-9.7982E+1	-9.5027E+1
1.4110E+3	-2.8431E-2	1.7917E+2	9.6013E-3	-8.3763E+1	-8.9096E+1	-9.1624E+1	-8.5094E+1
1.5129E+3	-2.8422E-2	1.7911E+2	1.0353E-2	-8.1589E+1	-9.1299E+1	-9.2820E+1	-8.5987E+1
1.6223E+3	-2.9002E-2	1.7904E+2	9.9527E-3	-8.3944E+1	-9.6423E+1	-1.0493E+2	-8.2508E+1
1.7395E+3	-2.9034E-2	1.7897E+2	1.2704E-2	-7.9432E+1	-9.3607E+1	-8.8866E+1	-8.5217E+1
1.8652E+3	-2.8964E-2	1.7889E+2	1.4321E-2	-7.9569E+1	-8.1534E+1	-9.0393E+1	-8.8161E+1
2.0000E+3	-2.9538E-2	1.7881E+2	7.9665E-3	-8.3911E+1	-9.1724E+1	-9.2328E+1	-8.9892E+1
2.1445E+3	-2.9727E-2	1.7872E+2	1.0717E-2	-8.0835E+1	-8.8175E+1	-9.5857E+1	-8.8377E+1
2.2995E+3	-3.0235E-2	1.7863E+2	1.0707E-2	-7.9807E+1	-9.8824E+1	-9.0770E+1	-1.0390E+2
2.4657E+3	-3.0427E-2	1.7852E+2	1.4799E-2	-7.7088E+1	-8.9442E+1	-9.5334E+1	-9.0371E+1
2.6439E+3	-3.0672E-2	1.7841E+2	1.3181E-2	-7.9751E+1	-8.2879E+1	-9.1189E+1	-9.0593E+1
2.8349E+3	-3.1241E-2	1.7830E+2	1.6877E-2	-7.5587E+1	-9.2460E+1	-9.6638E+1	-1.0136E+2
3.0398E+3	-3.2275E-2	1.7818E+2	1.6251E-2	-7.6833E+1	-9.1948E+1	-8.4701E+1	-8.7827E+1
3.2595E+3	-3.2049E-2	1.7804E+2	1.6410E-2	-7.6384E+1	-1.0053E+2	-8.6813E+1	-8.7539E+1
3.4951E+3	-3.2939E-2	1.7790E+2	1.6335E-2	-7.7457E+1	-8.9405E+1	-8.3024E+1	-8.5863E+1
3.7476E+3	-3.3461E-2	1.7775E+2	1.5709E-2	-7.6911E+1	-8.5731E+1	-9.0721E+1	-9.1003E+1
4.0185E+3	-3.4526E-2	1.7759E+2	1.5548E-2	-7.6663E+1	-9.1261E+1	-9.1198E+1	-8.9568E+1
4.3089E+3	-3.5110E-2	1.7741E+2	2.2326E-2	-7.3376E+1	-9.5679E+1	-8.6473E+1	-8.8674E+1
4.6203E+3	-3.6302E-2	1.7723E+2	2.4625E-2	-7.2474E+1	-8.6581E+1	-9.0280E+1	-9.0295E+1
4.9542E+3	-3.6886E-2	1.7703E+2	2.3112E-2	-7.2866E+1	-9.9701E+1	-8.9472E+1	-9.3058E+1
5.3122E+3	-3.8322E-2	1.7681E+2	2.7687E-2	-7.1428E+1	-8.9449E+1	-8.4991E+1	-9.4345E+1
5.6961E+3	-3.9672E-2	1.7658E+2	2.7979E-2	-7.1186E+1	-8.9477E+1	-9.2752E+1	-9.2811E+1
6.1077E+3	-4.0791E-2	1.7634E+2	3.0512E-2	-7.0467E+1	-8.8306E+1	-9.1936E+1	-8.9315E+1
6.5491E+3	-4.2585E-2	1.7607E+2	2.9677E-2	-7.0639E+1	-9.2812E+1	-9.5300E+1	-9.0310E+1
7.0224E+3	-4.4610E-2	1.7579E+2	3.4873E-2	-6.9411E+1	-8.6359E+1	-9.0120E+1	-8.4189E+1
7.5299E+3	-4.6716E-2	1.7549E+2	3.4559E-2	-6.9404E+1	-8.9629E+1	-9.3294E+1	-8.5003E+1
8.0740E+3	-4.9290E-2	1.7516E+2	3.7860E-2	-6.8801E+1	-8.1153E+1	-9.4495E+1	-8.4550E+1
8.6575E+3	-5.1955E-2	1.7482E+2	4.4753E-2	-6.7149E+1	-8.6499E+1	-8.3098E+1	-9.4358E+1
9.2832E+3	-5.5103E-2	1.7444E+2	4.2389E-2	-6.7492E+1	-9.2208E+1	-9.7789E+1	-9.1146E+1
9.9540E+3	-5.8666E-2	1.7405E+2	4.7503E-2	-6.6513E+1	-9.0665E+1	-8.8019E+1	-1.0864E+2
1.0673E+4	-6.2648E-2	1.7362E+2	5.4255E-2	-6.5413E+1	-8.8334E+1	-8.2764E+1	-1.0206E+2
1.1445E+4	-6.7374E-2	1.7316E+2	5.3065E-2	-6.5518E+1	-9.7401E+1	-9.9631E+1	-9.2068E+1
1.2272E+4	-7.2170E-2	1.7267E+2	5.7286E-2	-6.4922E+1	-9.0376E+1	-8.4541E+1	-8.7567E+1
1.3159E+4	-7.8507E-2	1.7215E+2	6.5218E-2	-6.3753E+1	-8.7307E+1	-8.9007E+1	-9.1117E+1
1.4110E+4	-8.5316E-2	1.7159E+2	6.8233E-2	-6.3377E+1	-8.9572E+1	-8.6470E+1	-8.5743E+1
1.5129E+4	-9.2300E-2	1.7099E+2	7.0365E-2	-6.3081E+1	-8.8614E+1	-8.7406E+1	-1.0841E+2
1.6223E+4	-1.0093E-1	1.7035E+2	7.4876E-2	-6.2548E+1	-9.3100E+1	-8.4551E+1	-9.3064E+1
1.7395E+4	-1.1118E-1	1.6966E+2	8.3631E-2	-6.1573E+1	-9.7257E+1	-8.8699E+1	-8.7697E+1
1.8652E+4	-1.2242E-1	1.6892E+2	8.7545E-2	-6.1184E+1	-8.7807E+1	-9.4430E+1	-8.5134E+1
2.0000E+4	-1.3463E-1	1.6813E+2	9.3976E-2	-6.0545E+1	-9.4234E+1	-9.2775E+1	-1.0060E+2
