%	Date:	2010-12-16	Time:	15:23:49
%	Sampling frequency		[Hz]:	204800
%	Generator amplitude		[V]:	2.0000
%	Settle time		[s]:	0.025000
%	Settle cycles:			5
%	Integration time		[s]:	0.025000
%	Integration cycles:			5
% Freq.	Amplitude	Phase	THD	HD 2	HD 3	HD 4	HD 5
% [Hz]	[dB]	[deg]	[%]	[dB ref fund]	[dB ref fund]	[dB ref fund]	[dB ref fund]
3.7476E+2	-2.7727E-2	1.7999E+2	8.1318E-4	-1.0489E+2	-1.0635E+2	-1.1090E+2	-1.1621E+2
4.0185E+2	-2.7796E-2	1.7998E+2	1.0863E-3	-1.0990E+2	-9.9994E+1	-1.1170E+2	-1.2059E+2
4.3089E+2	-2.7825E-2	1.7997E+2	1.5711E-3	-1.0120E+2	-1.0033E+2	-1.0152E+2	-1.1106E+2
4.6203E+2	-2.7812E-2	1.7995E+2	7.8146E-4	-1.0542E+2	-1.0986E+2	-1.0778E+2	-1.1272E+2
4.9542E+2	-2.7797E-2	1.7994E+2	6.0064E-4	-1.0874E+2	-1.1109E+2	-1.1178E+2	-1.1081E+2
5.3122E+2	-2.7815E-2	1.7993E+2	1.4006E-3	-9.9535E+1	-1.0422E+2	-1.0448E+2	-1.0942E+2
5.6961E+2	-2.7773E-2	1.7991E+2	1.2533E-3	-1.0260E+2	-1.0398E+2	-1.0245E+2	-1.1275E+2
6.1077E+2	-2.7871E-2	1.7990E+2	1.0583E-3	-1.0525E+2	-1.0216E+2	-1.1016E+2	-1.0934E+2
6.5491E+2	-2.7894E-2	1.7988E+2	1.0378E-3	-1.0304E+2	-1.0341E+2	-1.0991E+2	-1.1651E+2
7.0224E+2	-2.7874E-2	1.7987E+2	1.4400E-3	-9.9868E+1	-1.0345E+2	-1.0508E+2	-1.0552E+2
7.5299E+2	-2.7982E-2	1.7985E+2	1.4185E-3	-1.0047E+2	-1.0036E+2	-1.0845E+2	-1.1292E+2
8.0740E+2	-2.7953E-2	1.7984E+2	1.1755E-3	-1.0573E+2	-1.0148E+2	-1.1693E+2	-1.0417E+2
8.6575E+2	-2.8030E-2	1.7982E+2	4.7482E-4	-1.1045E+2	-1.2723E+2	-1.0922E+2	-1.1864E+2
9.2832E+2	-2.8057E-2	1.7980E+2	1.1540E-3	-1.0163E+2	-1.1237E+2	-1.0953E+2	-1.0323E+2
9.9540E+2	-2.8128E-2	1.7978E+2	1.0470E-3	-1.1802E+2	-1.0308E+2	-1.0460E+2	-1.0616E+2
1.0673E+3	-2.8197E-2	1.7976E+2	1.2820E-3	-1.0118E+2	-1.0186E+2	-1.0715E+2	-1.1417E+2
1.1445E+3	-2.8276E-2	1.7974E+2	1.0392E-3	-1.0230E+2	-1.0850E+2	-1.0583E+2	-1.1050E+2
1.2272E+3	-2.8298E-2	1.7972E+2	1.1828E-3	-1.0164E+2	-1.0325E+2	-1.0924E+2	-1.0915E+2
1.3159E+3	-2.8390E-2	1.7969E+2	9.0575E-4	-1.0552E+2	-1.0286E+2	-1.1988E+2	-1.1894E+2
1.4110E+3	-2.8531E-2	1.7967E+2	6.7670E-4	-1.1703E+2	-1.1495E+2	-1.0565E+2	-1.0874E+2
1.5129E+3	-2.8636E-2	1.7964E+2	7.4831E-4	-1.0590E+2	-1.0888E+2	-1.1318E+2	-1.0902E+2
1.6223E+3	-2.8682E-2	1.7961E+2	1.1172E-3	-1.0603E+2	-1.0710E+2	-1.0424E+2	-1.0370E+2
1.7395E+3	-2.8827E-2	1.7958E+2	9.1931E-4	-1.0563E+2	-1.0413E+2	-1.1755E+2	-1.0775E+2
1.8652E+3	-2.8912E-2	1.7955E+2	7.3654E-4	-1.1341E+2	-1.0795E+2	-1.0697E+2	-1.0866E+2
2.0000E+3	-2.9079E-2	1.7952E+2	1.0677E-3	-1.0152E+2	-1.0678E+2	-1.1853E+2	-1.0675E+2
2.1445E+3	-2.9159E-2	1.7948E+2	8.6425E-4	-1.0439E+2	-1.0788E+2	-1.2393E+2	-1.0665E+2
2.2995E+3	-2.9284E-2	1.7944E+2	6.5608E-4	-1.0746E+2	-1.1097E+2	-1.1486E+2	-1.0860E+2
2.4657E+3	-2.9513E-2	1.7940E+2	1.0270E-3	-1.0360E+2	-1.0596E+2	-1.0823E+2	-1.0668E+2
2.6439E+3	-2.9747E-2	1.7935E+2	1.0126E-3	-1.0840E+2	-1.0356E+2	-1.0800E+2	-1.0551E+2
2.8349E+3	-2.9884E-2	1.7930E+2	1.1370E-3	-1.0580E+2	-1.0330E+2	-1.0480E+2	-1.0637E+2
3.0398E+3	-3.0114E-2	1.7925E+2	9.4479E-4	-1.0298E+2	-1.0862E+2	-1.0638E+2	-1.1670E+2
3.2595E+3	-3.0402E-2	1.7920E+2	9.6647E-4	-1.0249E+2	-1.1069E+2	-1.0768E+2	-1.0940E+2
3.4951E+3	-3.0630E-2	1.7914E+2	1.1960E-3	-1.0120E+2	-1.0537E+2	-1.1809E+2	-1.0436E+2
3.7476E+3	-3.0905E-2	1.7908E+2	9.7220E-4	-1.0533E+2	-1.0766E+2	-1.1386E+2	-1.0357E+2
4.0185E+3	-3.1231E-2	1.7901E+2	1.2317E-3	-1.0439E+2	-1.0450E+2	-1.0348E+2	-1.0457E+2
4.3089E+3	-3.1529E-2	1.7894E+2	1.1596E-3	-1.0482E+2	-1.0171E+2	-1.1529E+2	-1.0507E+2
4.6203E+3	-3.1895E-2	1.7886E+2	9.8758E-4	-1.0240E+2	-1.0824E+2	-1.1104E+2	-1.0766E+2
4.9542E+3	-3.2331E-2	1.7878E+2	1.2876E-3	-1.0251E+2	-1.0335E+2	-1.0300E+2	-1.0876E+2
5.3122E+3	-3.2689E-2	1.7869E+2	8.6221E-4	-1.0602E+2	-1.0365E+2	-1.1633E+2	-1.1414E+2
5.6961E+3	-3.3184E-2	1.7860E+2	1.3263E-3	-1.0005E+2	-1.0360E+2	-1.0630E+2	-1.1002E+2
6.1077E+3	-3.3692E-2	1.7850E+2	1.4462E-3	-9.7769E+1	-1.0484E+2	-1.1789E+2	-1.1122E+2
6.5491E+3	-3.4227E-2	1.7839E+2	1.5144E-3	-9.9051E+1	-1.0486E+2	-1.0772E+2	-1.0257E+2
7.0224E+3	-3.4852E-2	1.7828E+2	1.0446E-3	-1.0139E+2	-1.0712E+2	-1.1049E+2	-1.1085E+2
7.5299E+3	-3.5517E-2	1.7815E+2	1.3594E-3	-9.8068E+1	-1.0768E+2	-1.1339E+2	-1.1147E+2
8.0740E+3	-3.6265E-2	1.7802E+2	1.5868E-3	-9.8001E+1	-1.0373E+2	-1.0826E+2	-1.0442E+2
8.6575E+3	-3.7111E-2	1.7788E+2	1.6867E-3	-9.7081E+1	-1.0514E+2	-1.0278E+2	-1.1276E+2
9.2832E+3	-3.7985E-2	1.7773E+2	1.9174E-3	-9.4880E+1	-1.0430E+2	-1.1956E+2	-1.1367E+2
9.9540E+3	-3.8955E-2	1.7757E+2	2.0301E-3	-9.4478E+1	-1.0699E+2	-1.0841E+2	-1.0677E+2
1.0673E+4	-3.9999E-2	1.7739E+2	2.2237E-3	-9.4065E+1	-1.0086E+2	-1.1263E+2	-1.0829E+2
1.1445E+4	-4.1154E-2	1.7721E+2	2.2571E-3	-9.3690E+1	-1.0145E+2	-1.1078E+2	-1.1711E+2
1.2272E+4	-4.2499E-2	1.7701E+2	2.5117E-3	-9.2589E+1	-1.0228E+2	-1.0873E+2	-1.1133E+2
1.3159E+4	-4.3822E-2	1.7680E+2	2.9359E-3	-9.1651E+1	-9.7906E+1	-1.1041E+2	-1.1150E+2
1.4110E+4	-4.5317E-2	1.7657E+2	3.2537E-3	-9.0333E+1	-1.0171E+2	-1.0703E+2	-1.0346E+2
1.5129E+4	-4.7010E-2	1.7633E+2	3.7793E-3	-8.9066E+1	-9.8464E+1	-1.1183E+2	-1.0406E+2
1.6223E+4	-4.8825E-2	1.7607E+2	3.9009E-3	-8.8791E+1	-9.7561E+1	-1.1331E+2	-1.0684E+2
1.7395E+4	-5.0755E-2	1.7579E+2	5.1269E-3	-8.6353E+1	-9.5194E+1	-1.1426E+2	-1.1200E+2
1.8652E+4	-5.2843E-2	1.7549E+2	5.2713E-3	-8.6217E+1	-9.4340E+1	-1.1042E+2	-1.0928E+2
2.0000E+4	-5.5163E-2	1.7517E+2	5.6028E-3	-8.6106E+1	-9.1878E+1	-1.1272E+2	-1.0477E+2
