%	Date:	2010-12-20	Time:	13:54:29
%	Sampling frequency		[Hz]:	204800
%	Generator amplitude		[V]:	0.031600
%	Settle time		[s]:	0.025000
%	Settle cycles:			5
%	Integration time		[s]:	0.025000
%	Integration cycles:			5
% Freq.	Amplitude	Phase	THD	HD 2	HD 3	HD 4	HD 5
% [Hz]	[dB]	[deg]	[%]	[dB ref fund]	[dB ref fund]	[dB ref fund]	[dB ref fund]
5.2680E+2	5.4912E+1	1.7168E+2	1.7771E+0	-3.5379E+1	-4.7324E+1	-5.1928E+1	-5.9750E+1
5.7767E+2	5.4801E+1	1.7199E+2	1.7410E+0	-3.5560E+1	-4.7393E+1	-5.2355E+1	-5.9569E+1
6.3346E+2	5.4702E+1	1.7233E+2	1.7129E+0	-3.5700E+1	-4.7454E+1	-5.2892E+1	-5.9498E+1
6.9464E+2	5.4615E+1	1.7270E+2	1.6869E+0	-3.5831E+1	-4.7486E+1	-5.3479E+1	-5.9610E+1
7.6173E+2	5.4538E+1	1.7308E+2	1.6658E+0	-3.5942E+1	-4.7488E+1	-5.3949E+1	-5.9792E+1
8.3529E+2	5.4472E+1	1.7346E+2	1.6467E+0	-3.6042E+1	-4.7541E+1	-5.4285E+1	-5.9781E+1
9.1596E+2	5.4415E+1	1.7383E+2	1.6306E+0	-3.6129E+1	-4.7569E+1	-5.4501E+1	-5.9933E+1
1.0044E+3	5.4367E+1	1.7419E+2	1.6193E+0	-3.6195E+1	-4.7565E+1	-5.4565E+1	-5.9949E+1
1.1014E+3	5.4327E+1	1.7452E+2	1.6082E+0	-3.6256E+1	-4.7612E+1	-5.4610E+1	-5.9999E+1
1.2078E+3	5.4294E+1	1.7483E+2	1.6030E+0	-3.6286E+1	-4.7627E+1	-5.4520E+1	-6.0131E+1
1.3244E+3	5.4267E+1	1.7512E+2	1.5973E+0	-3.6317E+1	-4.7685E+1	-5.4457E+1	-5.9930E+1
1.4523E+3	5.4246E+1	1.7537E+2	1.6014E+0	-3.6294E+1	-4.7697E+1	-5.4330E+1	-5.9932E+1
1.5926E+3	5.4229E+1	1.7558E+2	1.6047E+0	-3.6279E+1	-4.7697E+1	-5.4094E+1	-5.9886E+1
1.7464E+3	5.4217E+1	1.7576E+2	1.6114E+0	-3.6239E+1	-4.7740E+1	-5.3897E+1	-5.9946E+1
1.9151E+3	5.4208E+1	1.7591E+2	1.6244E+0	-3.6169E+1	-4.7736E+1	-5.3524E+1	-6.0013E+1
2.1000E+3	5.4203E+1	1.7602E+2	1.6375E+0	-3.6099E+1	-4.7724E+1	-5.3231E+1	-6.0032E+1
2.3028E+3	5.4201E+1	1.7609E+2	1.6568E+0	-3.5994E+1	-4.7730E+1	-5.2926E+1	-6.0018E+1
2.5252E+3	5.4201E+1	1.7612E+2	1.6789E+0	-3.5877E+1	-4.7728E+1	-5.2487E+1	-6.0067E+1
2.7691E+3	5.4204E+1	1.7611E+2	1.7016E+0	-3.5756E+1	-4.7741E+1	-5.2193E+1	-6.0209E+1
3.0365E+3	5.4208E+1	1.7606E+2	1.7283E+0	-3.5619E+1	-4.7720E+1	-5.1791E+1	-6.0087E+1
3.3297E+3	5.4214E+1	1.7596E+2	1.7638E+0	-3.5437E+1	-4.7683E+1	-5.1441E+1	-6.0286E+1
3.6513E+3	5.4221E+1	1.7582E+2	1.8001E+0	-3.5258E+1	-4.7624E+1	-5.1072E+1	-6.0222E+1
4.0039E+3	5.4230E+1	1.7562E+2	1.8381E+0	-3.5067E+1	-4.7665E+1	-5.0713E+1	-6.0444E+1
4.3906E+3	5.4240E+1	1.7537E+2	1.8807E+0	-3.4863E+1	-4.7643E+1	-5.0356E+1	-6.0567E+1
4.8146E+3	5.4250E+1	1.7507E+2	1.9280E+0	-3.4638E+1	-4.7629E+1	-5.0046E+1	-6.0530E+1
5.2796E+3	5.4260E+1	1.7470E+2	1.9780E+0	-3.4414E+1	-4.7568E+1	-4.9628E+1	-6.0423E+1
5.7895E+3	5.4271E+1	1.7427E+2	2.0308E+0	-3.4178E+1	-4.7521E+1	-4.9313E+1	-6.0583E+1
6.3486E+3	5.4280E+1	1.7377E+2	2.0854E+0	-3.3939E+1	-4.7539E+1	-4.9010E+1	-6.0428E+1
6.9617E+3	5.4289E+1	1.7320E+2	2.1434E+0	-3.3693E+1	-4.7485E+1	-4.8730E+1	-6.0299E+1
7.6340E+3	5.4295E+1	1.7256E+2	2.2067E+0	-3.3438E+1	-4.7387E+1	-4.8326E+1	-6.0279E+1
8.3713E+3	5.4299E+1	1.7184E+2	2.2708E+0	-3.3182E+1	-4.7312E+1	-4.8076E+1	-6.0266E+1
9.1798E+3	5.4300E+1	1.7104E+2	2.3372E+0	-3.2925E+1	-4.7267E+1	-4.7818E+1	-6.0038E+1
1.0066E+4	5.4299E+1	1.7016E+2	2.4060E+0	-3.2667E+1	-4.7186E+1	-4.7536E+1	-6.0093E+1
1.1038E+4	5.4293E+1	1.6919E+2	2.4758E+0	-3.2418E+1	-4.6946E+1	-4.7263E+1	-6.0116E+1
1.2104E+4	5.4285E+1	1.6814E+2	2.5458E+0	-3.2169E+1	-4.6816E+1	-4.7100E+1	-6.0076E+1
1.3273E+4	5.4272E+1	1.6700E+2	2.6155E+0	-3.1931E+1	-4.6611E+1	-4.6924E+1	-6.0231E+1
1.4555E+4	5.4257E+1	1.6576E+2	2.6899E+0	-3.1694E+1	-4.6096E+1	-4.6790E+1	-5.9967E+1
1.5961E+4	5.4238E+1	1.6442E+2	2.7600E+0	-3.1457E+1	-4.6037E+1	-4.6830E+1	-5.9482E+1
1.7502E+4	5.4217E+1	1.6296E+2	2.8354E+0	-3.1233E+1	-4.5624E+1	-4.6513E+1	-5.8687E+1
1.9193E+4	5.4194E+1	1.6139E+2	2.9059E+0	-3.1027E+1	-4.5143E+1	-4.6392E+1	-5.8349E+1
2.1046E+4	5.4169E+1	1.5968E+2	2.9762E+0	-3.0824E+1	-4.4463E+1	-4.6409E+1	NaN
2.3079E+4	5.4144E+1	1.5783E+2	3.0462E+0	-3.0634E+1	-4.3904E+1	-4.6359E+1	NaN
2.5308E+4	5.4118E+1	1.5580E+2	3.0941E+0	-3.0440E+1	-4.3483E+1	-5.0560E+1	NaN
2.7752E+4	5.4091E+1	1.5357E+2	3.1413E+0	-3.0266E+1	-4.3347E+1	NaN	NaN
3.0432E+4	5.4064E+1	1.5113E+2	3.1922E+0	-3.0108E+1	-4.3597E+1	NaN	NaN
3.3371E+4	5.4036E+1	1.4843E+2	3.2020E+0	-2.9983E+1	-4.6713E+1	NaN	NaN
3.6594E+4	5.4005E+1	1.4544E+2	3.1926E+0	-2.9917E+1	NaN	NaN	NaN
4.0128E+4	5.3970E+1	1.4215E+2	3.1845E+0	-2.9939E+1	NaN	NaN	NaN
4.4003E+4	5.3931E+1	1.3850E+2	3.1387E+0	-3.0065E+1	NaN	NaN	NaN
4.8253E+4	5.3888E+1	1.3444E+2	2.9954E+0	-3.0471E+1	NaN	NaN	NaN
5.2912E+4	5.3845E+1	1.2991E+2	NaN	NaN	NaN	NaN	NaN
5.8023E+4	5.3801E+1	1.2476E+2	NaN	NaN	NaN	NaN	NaN
6.3626E+4	5.3752E+1	1.1879E+2	NaN	NaN	NaN	NaN	NaN
6.9771E+4	5.3677E+1	1.1176E+2	NaN	NaN	NaN	NaN	NaN
7.6509E+4	5.3537E+1	1.0348E+2	NaN	NaN	NaN	NaN	NaN
8.3898E+4	5.3278E+1	9.3940E+1	NaN	NaN	NaN	NaN	NaN
9.2000E+4	5.2856E+1	8.3498E+1	NaN	NaN	NaN	NaN	NaN
