%	Date:	2010-12-17	Time:	18:47:27
%	Sampling frequency		[Hz]:	204800
%	Generator amplitude		[V]:	0.20000
%	Settle time		[s]:	0.025000
%	Settle cycles:			5
%	Integration time		[s]:	0.025000
%	Integration cycles:			5
% Freq.	Amplitude	Phase	THD	HD 2	HD 3	HD 4	HD 5
% [Hz]	[dB]	[deg]	[%]	[dB ref fund]	[dB ref fund]	[dB ref fund]	[dB ref fund]
6.6641E+1	-4.9707E+1	8.0142E-1	1.3687E+1	-1.9005E+1	-3.4730E+1	-2.2919E+1	-3.1455E+1
7.2122E+1	-4.9909E+1	1.9834E-1	3.4102E+1	-9.5508E+0	-4.4069E+1	-2.7142E+1	-2.4646E+1
7.8053E+1	-4.9361E+1	7.4515E-1	3.2840E+1	-9.9797E+0	-2.3321E+1	-2.6104E+1	-3.5636E+1
8.4472E+1	-5.0492E+1	-9.0700E+0	2.8704E+1	-1.5953E+1	-1.2787E+1	-2.3842E+1	-3.6221E+1
9.1418E+1	-4.8298E+1	-8.2144E+0	1.4607E+1	-3.3621E+1	-2.7732E+1	-2.6711E+1	-1.7674E+1
9.8936E+1	-4.8788E+1	1.5250E+1	6.9843E+0	-3.3599E+1	-2.3969E+1	-3.5297E+1	-3.8638E+1
1.0707E+2	-5.0359E+1	-1.7453E+1	2.5970E+1	-2.7435E+1	-3.2423E+1	-2.0391E+1	-1.2524E+1
1.1588E+2	-5.1274E+1	5.7507E+0	2.6973E+1	-1.7614E+1	-2.0048E+1	-1.5412E+1	-1.7752E+1
1.2541E+2	-5.1760E+1	1.3773E+1	3.6646E+1	-9.5766E+0	-2.8500E+1	-3.3082E+1	-1.6546E+1
1.3572E+2	-5.0212E+1	-2.2476E+1	4.4411E+1	-1.5574E+1	-2.7108E+1	-1.0725E+1	-1.0812E+1
1.4688E+2	-4.8726E+1	1.9783E+1	5.1048E+1	-1.9605E+1	-1.6717E+1	-9.6966E+0	-9.1683E+0
1.5896E+2	-5.3349E+1	-7.5537E+0	2.4660E+1	-2.5413E+1	-1.3983E+1	-1.8562E+1	-2.3928E+1
1.7203E+2	-5.1668E+1	-1.1696E+1	5.7633E+1	-1.9780E+1	-1.3539E+1	-7.3063E+0	-1.0390E+1
1.8618E+2	-5.0035E+1	1.2095E+1	3.6844E+1	-2.2561E+1	-1.2569E+1	-1.1897E+1	-1.9897E+1
2.0149E+2	-4.9788E+1	5.3413E+0	3.2773E+1	-2.6963E+1	-1.0526E+1	-1.8282E+1	-2.7083E+1
2.1806E+2	-4.9763E+1	-9.0609E+0	3.7162E+1	-1.6553E+1	-1.5042E+1	-1.2441E+1	-1.5581E+1
2.3600E+2	-5.0129E+1	1.0065E+1	4.0038E+1	-1.9211E+1	-9.1551E+0	-2.1107E+1	-1.7194E+1
2.5540E+2	-4.8025E+1	3.4164E+0	2.8384E+1	-2.0149E+1	-1.3645E+1	-3.0299E+1	-1.5725E+1
2.7641E+2	-5.0667E+1	-6.2507E+0	3.9185E+1	-1.1116E+1	-1.4061E+1	-1.6654E+1	-1.8141E+1
2.9914E+2	-4.9231E+1	-1.7432E+0	3.0823E+1	-1.1771E+1	-1.7782E+1	-2.0966E+1	-2.4181E+1
3.2374E+2	-4.9595E+1	-4.9579E+0	2.5874E+1	-1.6199E+1	-3.0402E+1	-1.4220E+1	-2.3770E+1
3.5036E+2	-4.9743E+1	5.7222E+0	3.2320E+1	-1.0369E+1	-2.6822E+1	-2.0316E+1	-2.9155E+1
3.7918E+2	-4.9975E+1	-3.3657E+0	3.3382E+1	-1.0876E+1	-1.6109E+1	-2.3883E+1	-2.9547E+1
4.1036E+2	-4.9333E+1	-1.2845E+0	2.1680E+1	-1.7284E+1	-1.6516E+1	-2.2521E+1	-3.3895E+1
4.4411E+2	-4.8639E+1	-2.7775E+0	1.7709E+1	-1.8017E+1	-1.9696E+1	-2.5279E+1	-2.7254E+1
4.8063E+2	-5.0207E+1	5.0918E+0	1.4786E+1	-2.7733E+1	-1.8623E+1	-2.8428E+1	-2.3003E+1
5.2015E+2	-5.0045E+1	-1.2096E+1	6.8869E+0	-2.7646E+1	-3.0464E+1	-3.4583E+1	-2.7504E+1
5.6293E+2	-4.8373E+1	-3.5953E+0	1.1671E+1	-2.0574E+1	-2.7651E+1	-2.7346E+1	-2.8857E+1
6.0922E+2	-5.2217E+1	1.1615E+1	2.0580E+1	-1.5511E+1	-2.2795E+1	-2.2348E+1	-2.4995E+1
6.5932E+2	-4.8500E+1	-5.7016E-1	1.3848E+1	-1.7748E+1	-3.1739E+1	-2.9938E+1	-3.1557E+1
7.1355E+2	-4.9265E+1	1.0905E+1	7.3523E+0	-2.4197E+1	-3.3364E+1	-3.2749E+1	-3.2151E+1
7.7223E+2	-5.1629E+1	1.1094E+1	8.9596E+0	-2.9494E+1	-2.3363E+1	-2.8863E+1	-3.0025E+1
8.3573E+2	-5.0867E+1	8.9977E+0	7.3103E+0	-2.7622E+1	-2.5194E+1	-3.3904E+1	-3.7354E+1
9.0446E+2	-5.0854E+1	3.2233E+0	8.0276E+0	-2.3743E+1	-2.9246E+1	-3.0584E+1	-3.8064E+1
9.7884E+2	-4.9377E+1	1.3061E+0	4.1916E+0	-3.0329E+1	-3.3303E+1	-3.4416E+1	-6.0973E+1
1.0593E+3	-5.0254E+1	-3.1452E+0	3.8108E+0	-3.1345E+1	-3.2153E+1	-4.0277E+1	-4.8037E+1
1.1465E+3	-5.0672E+1	-6.6282E+0	6.5060E+0	-2.6465E+1	-2.7401E+1	-3.9469E+1	-4.3623E+1
1.2407E+3	-5.0991E+1	6.5565E+0	7.2652E+0	-2.3406E+1	-3.2080E+1	-4.0414E+1	-5.4910E+1
1.3428E+3	-4.9359E+1	-1.5403E+0	4.6586E+0	-2.7370E+1	-3.5573E+1	-5.0562E+1	-4.2835E+1
1.4532E+3	-5.0726E+1	5.7232E-1	5.6487E+0	-2.5212E+1	-3.8474E+1	-4.6350E+1	-4.8600E+1
1.5727E+3	-4.9496E+1	3.0165E-2	1.8143E+0	-3.6899E+1	-3.9560E+1	-5.5289E+1	-4.9473E+1
1.7020E+3	-5.0039E+1	-3.7037E+0	2.6279E+0	-3.2622E+1	-4.1370E+1	-4.1495E+1	-7.7411E+1
1.8420E+3	-5.0297E+1	-7.8331E-1	1.9571E+0	-3.5329E+1	-4.6101E+1	-4.8681E+1	-4.2860E+1
1.9935E+3	-4.9962E+1	6.6012E-1	3.4235E+0	-2.9512E+1	-5.3411E+1	-4.3551E+1	-5.3514E+1
2.1574E+3	-4.9995E+1	-1.2831E+0	8.6144E-1	-4.4582E+1	-4.6802E+1	-4.7957E+1	-5.6019E+1
2.3349E+3	-5.0472E+1	2.5975E-2	1.3205E+0	-3.9431E+1	-4.7683E+1	-4.3656E+1	-6.6358E+1
2.5269E+3	-4.9913E+1	2.0054E+0	9.6200E-1	-4.7432E+1	-4.1384E+1	-5.9887E+1	-6.1249E+1
2.7347E+3	-4.9859E+1	1.4556E+0	6.4717E-1	-4.9127E+1	-4.6002E+1	-5.5348E+1	-5.7877E+1
2.9596E+3	-4.9664E+1	-2.1167E+0	3.3891E-1	-5.4733E+1	-5.3463E+1	-5.7229E+1	-5.7630E+1
3.2030E+3	-4.9968E+1	1.3675E-1	3.8564E-1	-5.0343E+1	-5.5496E+1	-5.9207E+1	-5.7931E+1
3.4664E+3	-5.0171E+1	3.0223E-1	3.7754E-1	-4.9687E+1	-6.2772E+1	-6.6525E+1	-5.5597E+1
3.7514E+3	-4.9933E+1	7.2684E-1	2.0765E-1	-6.4352E+1	-6.8271E+1	-5.5260E+1	-6.0875E+1
4.0599E+3	-4.9984E+1	1.2204E+0	9.2418E-1	-4.0874E+1	-6.1404E+1	-6.0085E+1	-5.7117E+1
4.3938E+3	-4.9781E+1	-3.4473E-1	8.6387E-1	-4.2300E+1	-5.3692E+1	-5.3314E+1	-5.1671E+1
4.7552E+3	-4.9819E+1	-1.8554E-2	2.7659E-1	-5.1739E+1	-7.2743E+1	-6.1660E+1	-6.6697E+1
5.1462E+3	-4.9877E+1	-4.8640E-2	5.9327E-1	-4.5022E+1	-6.4831E+1	-6.5913E+1	-5.5020E+1
5.5694E+3	-4.9860E+1	-6.0506E-1	2.3587E-1	-5.7296E+1	-6.8390E+1	-5.7774E+1	-5.7247E+1
6.0274E+3	-4.9949E+1	-2.0572E-1	4.2519E-1	-5.9297E+1	-4.8936E+1	-5.4505E+1	-6.2337E+1
6.5231E+3	-4.9820E+1	-4.7645E-1	3.1481E-1	-5.9518E+1	-5.7345E+1	-5.2991E+1	-5.7149E+1
7.0596E+3	-4.9990E+1	-5.5514E-1	4.3615E-1	-5.6391E+1	-5.2100E+1	-5.6014E+1	-5.0939E+1
7.6401E+3	-4.9902E+1	-2.6883E-1	2.8409E-1	-5.3802E+1	-5.7683E+1	-5.7072E+1	-6.6253E+1
8.2684E+3	-4.9885E+1	-7.3788E-1	3.0648E-1	-5.3515E+1	-5.6171E+1	-5.7121E+1	-6.2318E+1
8.9484E+3	-4.9895E+1	-4.2099E-1	3.3452E-1	-5.9278E+1	-6.6774E+1	-5.2202E+1	-5.4230E+1
9.6843E+3	-4.9906E+1	-6.0228E-1	2.7480E-1	-6.5375E+1	-5.2940E+1	-5.6982E+1	-6.7547E+1
1.0481E+4	-4.9893E+1	-7.0318E-1	2.6880E-1	-5.6944E+1	-6.8573E+1	-5.5934E+1	-5.5995E+1
1.1343E+4	-4.9880E+1	-6.9973E-1	2.7908E-1	-5.2183E+1	-6.3634E+1	-6.0413E+1	-6.4011E+1
1.2275E+4	-4.9899E+1	-6.8996E-1	1.8718E-1	-5.9704E+1	-6.1624E+1	-5.8839E+1	-6.3581E+1
1.3285E+4	-4.9883E+1	-7.6757E-1	2.0869E-1	-6.3968E+1	-5.8146E+1	-5.9719E+1	-5.8681E+1
1.4377E+4	-4.9890E+1	-8.2885E-1	3.9964E-1	-6.5898E+1	-4.8441E+1	-6.9137E+1	-5.8948E+1
1.5560E+4	-4.9901E+1	-1.0091E+0	9.8880E-2	-7.7870E+1	-6.2838E+1	-7.3573E+1	-6.4010E+1
1.6839E+4	-4.9895E+1	-1.0472E+0	3.0489E-1	-5.2919E+1	-5.9348E+1	-6.0776E+1	-5.6593E+1
1.8224E+4	-4.9902E+1	-1.1592E+0	2.3095E-1	-6.0820E+1	-5.4477E+1	-6.4426E+1	-6.2379E+1
1.9723E+4	-4.9053E+1	5.7434E-1	1.0965E+1	-2.2548E+1	-2.4498E+1	-2.6892E+1	-3.0628E+1
2.1345E+4	-4.9886E+1	-1.3907E+0	1.2080E-1	-6.1961E+1	-6.1766E+1	-6.8049E+1	NaN
2.3100E+4	-4.9893E+1	-1.4166E+0	6.5573E-2	-6.4691E+1	-7.6163E+1	-7.1791E+1	NaN
2.5000E+4	-4.9900E+1	-1.5580E+0	1.4406E-1	-6.4445E+1	-6.0657E+1	-6.0673E+1	NaN
