%	Date:	2010-12-17	Time:	18:45:02
%	Sampling frequency		[Hz]:	204800
%	Generator amplitude		[V]:	0.20000
%	Settle time		[s]:	0.025000
%	Settle cycles:			5
%	Integration time		[s]:	0.025000
%	Integration cycles:			5
% Freq.	Amplitude	Phase	THD	HD 2	HD 3	HD 4	HD 5
% [Hz]	[dB]	[deg]	[%]	[dB ref fund]	[dB ref fund]	[dB ref fund]	[dB ref fund]
2.5815E+1	-2.4913E+1	1.4129E-2	1.3004E-2	-7.8414E+1	-9.5304E+1	-8.6711E+1	-1.0134E+2
2.7938E+1	-2.4913E+1	1.3381E-2	5.3538E-3	-8.9593E+1	-9.3671E+1	-9.6792E+1	-8.9472E+1
3.0235E+1	-2.4913E+1	1.1168E-2	1.9672E-2	-8.6267E+1	-9.5733E+1	-9.2970E+1	-7.4490E+1
3.2722E+1	-2.4913E+1	9.9048E-3	9.7993E-3	-9.1178E+1	-8.0836E+1	-1.0034E+2	-9.3018E+1
3.5413E+1	-2.4913E+1	9.6540E-3	9.1723E-3	-9.5547E+1	-8.9032E+1	-8.2419E+1	-8.9376E+1
3.8325E+1	-2.4913E+1	7.3736E-3	1.7067E-2	-8.7451E+1	-9.6338E+1	-7.5682E+1	-1.0170E+2
4.1477E+1	-2.4913E+1	1.5857E-2	4.8091E-3	-9.3733E+1	-9.6234E+1	-1.0224E+2	-8.7982E+1
4.4888E+1	-2.4913E+1	-1.3458E-3	5.0586E-3	-9.2366E+1	-8.8652E+1	-9.2111E+1	-1.2953E+2
4.8579E+1	-2.4913E+1	7.5547E-3	1.7774E-2	-8.4840E+1	-7.5786E+1	-9.2535E+1	-8.8659E+1
5.2575E+1	-2.4912E+1	-1.4921E-3	1.8079E-2	-8.2444E+1	-7.5886E+1	-9.3059E+1	-9.1521E+1
5.6898E+1	-2.4912E+1	-4.4258E-3	6.2052E-3	-8.6255E+1	-9.1194E+1	-9.4073E+1	-9.4808E+1
6.1577E+1	-2.4913E+1	-1.4895E-3	7.3475E-3	-8.8474E+1	-9.0503E+1	-8.6492E+1	-9.0736E+1
6.6641E+1	-2.4913E+1	-3.4318E-3	9.1598E-3	-8.2073E+1	-8.7782E+1	-9.6512E+1	-9.5277E+1
7.2122E+1	-2.4913E+1	-5.2755E-3	1.7437E-2	-7.5507E+1	-9.8019E+1	-8.8471E+1	-9.1614E+1
7.8053E+1	-2.4913E+1	-5.9383E-3	1.8679E-2	-7.4841E+1	-8.8050E+1	-9.3264E+1	-1.0326E+2
8.4472E+1	-2.4913E+1	-6.1532E-3	1.0162E-2	-8.2548E+1	-8.6186E+1	-8.6309E+1	-1.0727E+2
9.1418E+1	-2.4913E+1	-5.4114E-3	7.8524E-3	-8.5016E+1	-9.6007E+1	-9.6599E+1	-8.5942E+1
9.8936E+1	-2.4913E+1	-1.5260E-2	8.1569E-3	-8.3666E+1	-9.2404E+1	-8.7564E+1	-1.0575E+2
1.0707E+2	-2.4913E+1	-8.0451E-3	9.9532E-3	-8.9216E+1	-9.7064E+1	-8.4780E+1	-8.2852E+1
1.1588E+2	-2.4912E+1	-1.6258E-2	9.7552E-3	-9.3357E+1	-8.6764E+1	-8.1660E+1	-9.9056E+1
1.2541E+2	-2.4913E+1	-1.0262E-2	6.4931E-3	-8.7958E+1	-1.0161E+2	-1.0053E+2	-8.6094E+1
1.3572E+2	-2.4913E+1	-2.5588E-2	9.1042E-3	-9.9659E+1	-9.5832E+1	-8.1665E+1	-8.9569E+1
1.4688E+2	-2.4913E+1	-8.6017E-3	8.6628E-3	-8.4050E+1	-8.8910E+1	-9.0160E+1	-8.8795E+1
1.5896E+2	-2.4914E+1	-2.9061E-2	9.1739E-3	-9.5809E+1	-8.4285E+1	-9.9645E+1	-8.3648E+1
1.7203E+2	-2.4914E+1	-3.0550E-2	7.0214E-3	-8.9489E+1	-8.9807E+1	-9.0930E+1	-8.7094E+1
1.8618E+2	-2.4913E+1	-2.2166E-2	1.1311E-2	-8.5734E+1	-8.3482E+1	-8.6564E+1	-8.4644E+1
2.0149E+2	-2.4913E+1	-2.6914E-2	8.2914E-3	-8.8373E+1	-8.5582E+1	-8.7303E+1	-9.1003E+1
2.1806E+2	-2.4913E+1	-2.9539E-2	6.3268E-3	-8.7699E+1	-9.6309E+1	-1.0152E+2	-8.6990E+1
2.3600E+2	-2.4913E+1	-3.8313E-2	9.6886E-3	-8.5208E+1	-8.6627E+1	-8.6661E+1	-8.6901E+1
2.5540E+2	-2.4913E+1	-3.8878E-2	9.1924E-3	-8.6478E+1	-8.8577E+1	-8.5905E+1	-8.6489E+1
2.7641E+2	-2.4913E+1	-3.8779E-2	8.5302E-3	-9.3558E+1	-8.3847E+1	-8.5809E+1	-1.0058E+2
2.9914E+2	-2.4913E+1	-4.1634E-2	6.2151E-3	-9.0994E+1	-9.1253E+1	-9.6136E+1	-8.6831E+1
3.2374E+2	-2.4913E+1	-4.9529E-2	8.7531E-3	-8.1667E+1	-9.5013E+1	-9.4895E+1	-9.6785E+1
3.5036E+2	-2.4913E+1	-5.5542E-2	5.4619E-3	-8.9174E+1	-9.7159E+1	-9.0134E+1	-9.2132E+1
3.7918E+2	-2.4913E+1	-5.3674E-2	1.0064E-2	-8.6966E+1	-8.6349E+1	-8.7953E+1	-8.3771E+1
4.1036E+2	-2.4913E+1	-6.4322E-2	1.2613E-2	-7.9056E+1	-9.1990E+1	-8.9089E+1	-8.7915E+1
4.4411E+2	-2.4913E+1	-7.0472E-2	9.5832E-3	-8.6037E+1	-8.5980E+1	-8.5300E+1	-8.9144E+1
4.8063E+2	-2.4912E+1	-7.4344E-2	1.4512E-2	-8.7673E+1	-8.8180E+1	-7.7529E+1	-9.7855E+1
5.2015E+2	-2.4913E+1	-7.9948E-2	8.2261E-3	-8.8158E+1	-8.7437E+1	-8.5273E+1	-9.3324E+1
5.6293E+2	-2.4913E+1	-8.2025E-2	6.7301E-3	-8.7561E+1	-1.0308E+2	-8.6983E+1	-9.1406E+1
6.0922E+2	-2.4913E+1	-9.1372E-2	1.0411E-2	-8.5086E+1	-8.8292E+1	-9.0934E+1	-8.2635E+1
6.5932E+2	-2.4913E+1	-9.7343E-2	1.2757E-2	-9.6387E+1	-7.8160E+1	-9.5590E+1	-9.3075E+1
7.1355E+2	-2.4913E+1	-1.0939E-1	4.6883E-3	-9.8423E+1	-8.7436E+1	-9.8894E+1	-9.9185E+1
7.7223E+2	-2.4913E+1	-1.2223E-1	5.8476E-3	-8.6499E+1	-9.8008E+1	-9.0043E+1	-1.0495E+2
8.3573E+2	-2.4913E+1	-1.2574E-1	8.1067E-3	-9.6133E+1	-8.6631E+1	-9.1385E+1	-8.4648E+1
9.0446E+2	-2.4913E+1	-1.4112E-1	7.7949E-3	-8.8498E+1	-8.4371E+1	-9.5358E+1	-9.1448E+1
9.7884E+2	-2.4913E+1	-1.5059E-1	2.1494E-2	-7.3534E+1	-9.0608E+1	-9.1681E+1	-9.4851E+1
1.0593E+3	-2.4913E+1	-1.6620E-1	6.8665E-3	-9.1240E+1	-8.6188E+1	-1.0326E+2	-8.8209E+1
1.1465E+3	-2.4913E+1	-1.7943E-1	6.8244E-3	-8.9667E+1	-9.6547E+1	-9.3292E+1	-8.5395E+1
1.2407E+3	-2.4913E+1	-1.8897E-1	4.8564E-3	-1.0780E+2	-8.6896E+1	-1.0021E+2	-9.6925E+1
1.3428E+3	-2.4912E+1	-2.1053E-1	8.5488E-3	-8.8202E+1	-9.0084E+1	-1.0729E+2	-8.3191E+1
1.4532E+3	-2.4913E+1	-2.2161E-1	5.8057E-3	-8.9571E+1	-8.7354E+1	-9.8225E+1	-9.5572E+1
1.5727E+3	-2.4912E+1	-2.4253E-1	4.2529E-3	-9.2196E+1	-1.0730E+2	-9.5772E+1	-9.0351E+1
1.7020E+3	-2.4913E+1	-2.6331E-1	4.3072E-3	-9.4654E+1	-9.7275E+1	-9.4005E+1	-9.0325E+1
1.8420E+3	-2.4913E+1	-2.8425E-1	3.7826E-3	-1.0540E+2	-8.8954E+1	-1.0007E+2	-1.0506E+2
1.9935E+3	-2.4912E+1	-3.1139E-1	5.4988E-3	-9.3474E+1	-9.3810E+1	-8.8013E+1	-9.2380E+1
2.1574E+3	-2.4913E+1	-3.3399E-1	5.1648E-3	-9.4630E+1	-9.1754E+1	-8.8164E+1	-9.8888E+1
2.3349E+3	-2.4912E+1	-3.6218E-1	4.6698E-3	-9.3877E+1	-9.7610E+1	-8.9213E+1	-9.3988E+1
2.5269E+3	-2.4913E+1	-3.9202E-1	5.6181E-3	-9.0019E+1	-8.7663E+1	-9.3984E+1	-1.0316E+2
2.7347E+3	-2.4913E+1	-4.2487E-1	6.0203E-3	-1.0075E+2	-9.2249E+1	-9.0765E+1	-8.6765E+1
2.9596E+3	-2.4913E+1	-4.5981E-1	3.1722E-3	-1.0591E+2	-1.1370E+2	-9.1487E+1	-9.5747E+1
3.2030E+3	-2.4913E+1	-4.9839E-1	4.5975E-3	-9.1074E+1	-9.7849E+1	-9.5164E+1	-9.0634E+1
3.4664E+3	-2.4913E+1	-5.3962E-1	8.0778E-3	-8.5506E+1	-8.6397E+1	-8.9502E+1	-9.5288E+1
3.7514E+3	-2.4913E+1	-5.8364E-1	5.6219E-3	-8.7204E+1	-9.1605E+1	-9.7806E+1	-9.3977E+1
4.0599E+3	-2.4912E+1	-6.2951E-1	7.9146E-3	-9.8803E+1	-1.0171E+2	-8.2389E+1	-9.5278E+1
4.3938E+3	-2.4913E+1	-6.8362E-1	8.4235E-3	-9.1100E+1	-8.7287E+1	-9.7281E+1	-8.3701E+1
4.7552E+3	-2.4913E+1	-7.3999E-1	5.6742E-3	-8.8234E+1	-8.9338E+1	-9.6867E+1	-9.4591E+1
5.1462E+3	-2.4913E+1	-8.0079E-1	7.1864E-3	-9.9042E+1	-8.4653E+1	-1.0196E+2	-8.8095E+1
5.5694E+3	-2.4913E+1	-8.6648E-1	8.4796E-3	-8.8844E+1	-1.0143E+2	-8.5333E+1	-8.5399E+1
6.0274E+3	-2.4913E+1	-9.3595E-1	8.3427E-3	-9.8980E+1	-8.4085E+1	-9.5897E+1	-8.5731E+1
6.5231E+3	-2.4913E+1	-1.0128E+0	5.7981E-3	-9.0045E+1	-9.6252E+1	-9.3946E+1	-8.7615E+1
7.0596E+3	-2.4913E+1	-1.0975E+0	7.0787E-3	-9.6416E+1	-8.8886E+1	-8.9387E+1	-8.6311E+1
7.6401E+3	-2.4913E+1	-1.1865E+0	1.0417E-2	-9.1475E+1	-9.5032E+1	-8.0833E+1	-8.8037E+1
8.2684E+3	-2.4914E+1	-1.2870E+0	5.1167E-3	-9.9827E+1	-8.8495E+1	-9.2244E+1	-9.2982E+1
8.9484E+3	-2.4914E+1	-1.3917E+0	7.4606E-3	-9.3216E+1	-8.8410E+1	-9.0950E+1	-8.5461E+1
9.6843E+3	-2.4914E+1	-1.5073E+0	8.3139E-3	-9.3559E+1	-8.2335E+1	-1.0140E+2	-9.2530E+1
1.0481E+4	-2.4914E+1	-1.6323E+0	4.7739E-3	-8.7583E+1	-9.4921E+1	-1.0067E+2	-9.8975E+1
1.1343E+4	-2.4914E+1	-1.7669E+0	7.5508E-3	-9.7300E+1	-9.0797E+1	-8.6849E+1	-8.5822E+1
1.2275E+4	-2.4915E+1	-1.9154E+0	5.9670E-3	-9.8546E+1	-9.5988E+1	-9.1583E+1	-8.6066E+1
1.3285E+4	-2.4915E+1	-2.0726E+0	1.2388E-2	-8.5175E+1	-9.3644E+1	-8.4845E+1	-8.0655E+1
1.4377E+4	-2.4916E+1	-2.2431E+0	5.5143E-2	-8.3971E+1	-6.5296E+1	-8.3725E+1	-9.3394E+1
1.5560E+4	-2.4916E+1	-2.4302E+0	7.8990E-3	-1.1776E+2	-8.4679E+1	-8.7227E+1	-9.0273E+1
1.6839E+4	-2.4917E+1	-2.6346E+0	9.2742E-3	-8.4041E+1	-8.9098E+1	-8.6307E+1	-8.9642E+1
1.8224E+4	-2.4917E+1	-2.8544E+0	8.7683E-3	-9.5811E+1	-8.4201E+1	-8.9738E+1	-8.5914E+1
1.9723E+4	-2.4891E+1	-3.3668E+0	7.0249E-1	-4.6605E+1	-4.8392E+1	-5.0527E+1	-5.3809E+1
2.1345E+4	-2.4920E+1	-3.3504E+0	7.7405E-3	-8.4765E+1	-9.0361E+1	-8.7612E+1	NaN
2.3100E+4	-2.4922E+1	-3.6302E+0	8.9078E-3	-8.1825E+1	-9.1461E+1	-9.1859E+1	NaN
2.5000E+4	-2.4925E+1	-3.9287E+0	9.7156E-3	-8.0987E+1	-9.3213E+1	-9.0023E+1	NaN
