%	Date:	2010-12-15	Time:	15:01:28
%	Sampling frequency		[Hz]:	204800
%	Generator amplitude		[V]:	2.0000
%	Settle time		[s]:	0.025000
%	Settle cycles:			5
%	Integration time		[s]:	0.025000
%	Integration cycles:			5
% Freq.	Amplitude	Phase	THD	HD 2	HD 3	HD 4	HD 5
% [Hz]	[dB]	[deg]	[%]	[dB ref fund]	[dB ref fund]	[dB ref fund]	[dB ref fund]
3.7476E+2	-1.5292E+1	-8.8783E-1	2.8074E-2	-7.1159E+1	-8.7386E+1	-9.7300E+1	-9.6569E+1
4.0185E+2	-1.5292E+1	-9.5925E-1	2.8828E-2	-7.0998E+1	-8.4628E+1	-9.8276E+1	-1.0299E+2
4.3089E+2	-1.5293E+1	-1.0388E+0	3.2734E-2	-6.9908E+1	-8.3761E+1	-9.3708E+1	-9.4268E+1
4.6203E+2	-1.5292E+1	-1.1220E+0	3.1817E-2	-7.0156E+1	-8.3877E+1	-9.2011E+1	-1.0535E+2
4.9542E+2	-1.5293E+1	-1.2082E+0	3.4870E-2	-6.9294E+1	-8.4689E+1	-9.4461E+1	-9.7079E+1
5.3122E+2	-1.5293E+1	-1.3000E+0	3.8800E-2	-6.8385E+1	-8.2803E+1	-1.0155E+2	-9.7455E+1
5.6961E+2	-1.5293E+1	-1.4015E+0	3.9461E-2	-6.8226E+1	-8.3376E+1	-9.4125E+1	-9.5276E+1
6.1077E+2	-1.5294E+1	-1.5071E+0	4.2580E-2	-6.7614E+1	-8.1403E+1	-9.0922E+1	-1.0615E+2
6.5491E+2	-1.5294E+1	-1.6213E+0	4.6668E-2	-6.6739E+1	-8.2467E+1	-1.0038E+2	-9.8601E+1
7.0224E+2	-1.5295E+1	-1.7428E+0	4.9570E-2	-6.6273E+1	-8.0308E+1	-9.3181E+1	-1.0925E+2
7.5299E+2	-1.5295E+1	-1.8727E+0	5.2781E-2	-6.5741E+1	-7.9358E+1	-9.4806E+1	-1.0289E+2
8.0740E+2	-1.5296E+1	-2.0121E+0	5.6666E-2	-6.5114E+1	-7.8977E+1	-9.5306E+1	-1.0051E+2
8.6575E+2	-1.5297E+1	-2.1620E+0	6.1212E-2	-6.4402E+1	-7.9514E+1	-9.3131E+1	-1.0140E+2
9.2832E+2	-1.5298E+1	-2.3214E+0	6.5307E-2	-6.3826E+1	-7.9361E+1	-9.3327E+1	-1.0091E+2
9.9540E+2	-1.5298E+1	-2.4915E+0	6.9268E-2	-6.3342E+1	-7.8018E+1	-9.1438E+1	-9.9763E+1
1.0673E+3	-1.5300E+1	-2.6731E+0	7.6329E-2	-6.2477E+1	-7.7772E+1	-9.3176E+1	-1.0528E+2
1.1445E+3	-1.5301E+1	-2.8703E+0	8.1086E-2	-6.1969E+1	-7.6758E+1	-9.0416E+1	-1.0857E+2
1.2272E+3	-1.5302E+1	-3.0785E+0	8.6282E-2	-6.1438E+1	-7.5985E+1	-8.9857E+1	-1.0317E+2
1.3159E+3	-1.5304E+1	-3.3037E+0	9.2800E-2	-6.0788E+1	-7.5923E+1	-8.8580E+1	-9.9760E+1
1.4110E+3	-1.5306E+1	-3.5438E+0	9.9622E-2	-6.0175E+1	-7.5121E+1	-8.9551E+1	-1.0346E+2
1.5129E+3	-1.5308E+1	-3.8008E+0	1.0605E-1	-5.9638E+1	-7.4435E+1	-8.8351E+1	-9.8271E+1
1.6223E+3	-1.5310E+1	-4.0756E+0	1.1188E-1	-5.9159E+1	-7.4365E+1	-8.8608E+1	-1.0484E+2
1.7395E+3	-1.5313E+1	-4.3710E+0	1.2024E-1	-5.8542E+1	-7.3472E+1	-8.7024E+1	-1.0371E+2
1.8652E+3	-1.5317E+1	-4.6872E+0	1.2884E-1	-5.7942E+1	-7.2901E+1	-8.6218E+1	-9.7534E+1
2.0000E+3	-1.5320E+1	-5.0246E+0	1.3828E-1	-5.7328E+1	-7.2287E+1	-8.5626E+1	-1.0040E+2
2.1445E+3	-1.5325E+1	-5.3880E+0	1.4777E-1	-5.6745E+1	-7.1889E+1	-8.5366E+1	-9.9884E+1
2.2995E+3	-1.5329E+1	-5.7755E+0	1.5778E-1	-5.6175E+1	-7.1363E+1	-8.5037E+1	-9.4862E+1
